symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,sig_needle,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
300175,,0.3094,1.0,0.719,0.0719,0.0,0.4935,0.2742,0.0,0.0,0.0,0.0,0.0,1.0,0.5402,False,False,False,False,5.25,0.57,6.07,False,24.7,食品行业,黄河三角,28.5
300176,,0.5161,1.0,0.8145,0.0,0.0,0.6431,0.1336,0.3,0.0,0.0,0.0,0.0,0.0,0.5968,False,False,False,False,5.35,-0.74,6.35,False,20.7,汽车制造,垃圾分类,25.0
300177,,0.0,1.0,0.7877,0.0,0.0,0.6977,0.1638,0.0,0.0,0.0,0.0,0.0,0.0,0.4955,False,False,False,False,6.87,-0.58,7.96,False,41.7,电子信息,专精特新/百度概念/国防军工,26.5
300179,,0.5532,1.0,0.5308,1.0,1.0,0.4023,0.3822,0.0,1.0,0.0,1.0,0.5,0.7,0.1096,False,False,False,False,44.14,2.87,35.04,True,165.1,其它行业,专精特新,41.7
300180,,0.1612,1.0,0.8083,0.0,0.0,0.6524,0.1792,0.3,0.0,0.0,0.0,0.0,0.0,0.4915,False,False,False,False,4.53,0.22,5.27,False,77.6,化纤行业,,40.6
300181,,0.0,1.0,0.8851,0.0,0.0,0.7271,0.1585,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,False,False,False,False,13.16,-1.35,14.52,False,79.3,生物制药,免疫治疗,24.5
300182,,0.9551,1.0,0.8026,0.5118,0.5627,0.6788,0.3394,0.3,0.3054,0.0,0.0,0.5,1.0,0.3365,True,False,False,False,5.66,-1.39,5.92,False,127.9,电子信息,,26.5
300183,,0.0979,1.0,0.8384,0.0,0.0,0.6531,0.1983,0.0,0.0,0.0,1.0,0.0,0.0,0.5383,False,False,False,False,11.15,0.09,12.97,False,41.4,电子信息,黄河三角/智能家居/自贸区,26.5
300184,,0.1186,0.9937,0.5401,1.0,1.0,0.5626,0.2758,0.6,1.0,0.0,1.0,0.5,0.7,0.2087,False,False,False,False,16.28,3.04,14.56,True,171.3,电子器件,无线耳机/物联网/武汉规划,74.0
300185,,0.0,1.0,0.8321,0.0,0.0,0.718,0.1795,0.0,0.0,0.0,0.0,0.5,0.0,0.4144,False,False,False,False,2.75,-1.08,3.0,False,105.8,机械行业,光伏/国防军工/军民融合,29.0
300187,,0.2057,1.0,0.7147,0.4598,0.0,0.8209,0.2924,0.3,0.2052,0.0,0.0,0.0,1.0,0.4066,False,False,False,False,5.18,0.78,5.49,False,33.2,环保行业,碳中和/光伏/光伏概念,28.2
300188,,0.2166,1.0,0.8469,0.0,0.0,0.7942,0.1922,0.3,0.0,0.0,0.0,0.0,0.0,0.4697,False,False,False,False,10.42,-0.29,11.91,False,89.1,电子信息,海峡西岸/电子支付/信息安全,26.5
300189,,0.0801,1.0,0.8242,0.0,0.0,0.7106,0.1848,0.3,0.0,0.0,0.0,0.0,0.0,0.3744,False,False,False,False,4.91,-0.41,5.81,False,43.5,农林牧渔,海南自贸/乡村振兴/生物育种,26.1
300190,,0.0,1.0,0.5895,0.3431,0.1006,0.5885,0.3779,0.6,0.4808,0.0,1.0,0.5,1.0,0.3286,False,False,False,False,4.18,2.96,4.23,False,39.5,环保行业,碳中和/专精特新/垃圾分类,28.2
300191,,0.0,1.0,0.6587,0.0,0.0,0.8676,0.2647,0.3,0.0,0.0,0.0,0.0,0.0,0.3701,False,False,False,False,30.0,2.39,33.94,False,66.4,石油行业,页岩气/油气改革,22.2
300192,,0.0,1.0,0.6963,0.0,0.0,0.6419,0.3168,0.0,0.2102,0.0,0.0,0.0,1.0,0.3854,False,False,False,False,17.3,1.05,18.22,False,56.2,化工行业,,59.2
300193,,0.0,1.0,0.7701,0.0191,0.2261,0.0,0.327,0.6,0.7954,0.0,0.0,0.5,0.0,0.3159,False,False,False,False,8.64,-0.69,8.32,True,36.2,机械行业,智能机器/机器人概念,29.0
300194,,0.0,1.0,0.8718,0.0031,0.0,0.5769,0.2262,0.0,0.0,0.0,0.0,0.0,0.0,0.4214,False,False,False,False,3.58,-1.65,3.94,False,34.7,生物制药,仿制药/成渝特区/业绩预降,24.5
300195,,0.0114,1.0,0.7367,0.0,0.0,0.6438,0.1727,0.0,0.0,0.0,0.0,0.0,0.0,0.4615,False,False,False,False,5.57,0.0,6.65,False,17.5,机械行业,专精特新/智能机器/机器人概念,29.0
300196,,0.0,1.0,0.3666,1.0,1.0,0.1179,0.5078,0.0,1.0,0.0,0.0,1.0,0.7,0.2679,False,False,False,False,28.05,2.9,22.02,True,69.3,玻璃行业,,82.0
300197,,0.9587,0.9141,0.5833,1.0,1.0,0.0259,0.3495,0.3,1.0,0.0,0.0,0.5,1.0,0.2893,False,False,False,False,2.47,-3.52,2.05,True,73.2,环保行业,乡村振兴/节能环保,28.2
300198,,0.3027,1.0,0.7805,0.2123,0.4469,0.6325,0.3244,0.3,0.3385,0.0,0.0,0.5,0.0,0.2944,False,False,False,False,2.38,-2.06,2.46,False,24.4,塑料制品,海峡西岸/污水处理,54.0
300199,,0.0,1.0,0.7366,0.8158,0.5291,0.7117,0.3662,0.6,1.0,0.0,0.0,0.5,0.7,0.342,False,False,False,False,22.98,-0.22,21.66,True,171.2,生物制药,,24.5
300200,,0.0,0.9687,0.6883,0.003,0.0,0.7001,0.4866,0.3,0.2071,0.0,1.0,0.5,0.0,0.4029,False,False,False,False,9.71,3.19,10.16,False,41.2,化工行业,专精特新/光伏概念,59.2
300201,,0.0,0.9067,0.5765,1.0,1.0,0.6607,0.5638,0.0,1.0,0.0,0.0,0.0,0.7,0.3321,False,False,False,False,18.91,3.56,15.53,True,189.8,机械行业,国防军工/军工航天/智能机器,29.0
300203,,0.0,0.8474,0.4578,0.0833,0.0,0.3214,0.23,0.9,0.456,0.0,0.0,0.5,0.0,0.4844,False,False,False,False,13.8,3.92,13.62,True,61.9,仪器仪表,碳中和/物联网/食品安全,29.4
300204,,0.6802,1.0,0.7557,0.0,0.0,0.7712,0.1139,0.6,0.0,0.0,0.0,0.0,0.0,0.5771,False,False,False,False,20.56,-0.87,25.47,False,93.2,生物制药,,24.5
300205,,0.2433,0.9526,0.5985,0.6719,0.0877,0.6399,0.2175,0.0,0.6243,0.0,0.0,0.0,0.7,0.3624,False,False,False,False,5.66,3.28,5.69,False,24.3,电子器件,专精特新/武汉规划/电子支付,74.0
300206,,0.0,1.0,0.8903,0.2357,0.0,0.7534,0.1856,0.6,0.3437,0.0,0.0,0.5,1.0,0.4526,False,False,False,False,13.22,-1.12,13.75,False,44.7,医疗器械,,26.5
300207,,0.0,0.9979,0.7279,0.0,0.0,0.3717,0.1724,0.3,0.0,0.0,0.0,0.0,0.0,0.5281,False,False,False,False,21.2,3.01,23.8,False,363.3,电子器件,钠电池/无线耳机/华为概念,74.0
300209,,0.0,0.898,0.6437,1.0,1.0,0.7467,0.3506,0.0,1.0,0.0,0.0,0.5,0.7,0.2539,False,False,False,False,26.15,-3.61,21.27,True,192.1,电子信息,物联网/汽车电子,26.5
300210,,0.6679,1.0,0.7942,0.7337,0.0,0.825,0.3403,0.3,0.0982,0.0,0.0,0.0,0.7,0.4167,False,False,False,False,9.57,-1.54,10.3,False,46.3,机械行业,垃圾分类/军民融合,29.0
300211,,0.0,0.6319,0.6007,0.2173,0.0,0.4681,0.3364,0.0,0.2951,0.0,0.0,0.0,1.0,0.4547,False,False,False,False,8.08,5.21,8.4,False,24.1,电子信息,,26.5
300212,,0.3442,0.186,0.1701,0.4143,1.0,0.6253,0.3818,0.3,0.2769,0.0,0.0,0.5,0.0,0.6275,False,False,False,False,10.4,7.88,10.15,True,72.6,电子信息,,26.5
300213,,0.0,1.0,0.7414,0.0,0.0,0.6207,0.2354,0.0,0.0,0.0,0.0,0.0,1.0,0.4639,False,False,False,False,7.05,1.29,7.83,False,3895.8,电子信息,专精特新/国防军工/军民融合,26.5
300214,,0.0,0.0007,0.296,0.394,0.0,0.1638,0.2405,0.3,1.0,0.0,1.0,0.5,0.7,0.4561,False,False,False,False,8.36,9.0,7.83,True,3886.6,化工行业,黄河三角,59.2
300215,,0.0,1.0,0.7593,0.0,0.0,0.7972,0.4173,0.6,0.0,0.0,0.0,0.0,0.0,0.4934,False,False,False,False,7.24,0.56,8.1,False,5423.4,电子器件,国防军工/军民融合/券商重仓,74.0
300217,,0.4066,1.0,0.4695,0.231,0.0,0.4867,0.2638,0.0,0.0,0.0,1.0,0.0,1.0,0.4595,False,False,False,False,4.75,2.15,5.21,False,5896.7,电器行业,大飞机/光伏/海工装备,28.3
300218,,0.0,1.0,0.6828,0.0,0.0,0.6788,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.429,False,False,False,False,12.91,0.7,14.29,False,2792.1,塑料制品,皖江区域,54.0
300219,,0.0,0.8349,0.5696,0.9221,1.0,0.4361,0.647,0.3,1.0,0.0,1.0,0.5,1.0,0.2697,False,False,False,False,8.86,3.99,8.18,True,6260.8,电子器件,绿色照明,74.0
300220,,0.2965,1.0,0.7217,0.0,0.0,0.5684,0.1411,0.0,0.0,0.0,0.0,0.0,0.0,0.5352,False,False,False,False,11.57,0.61,13.3,False,1747.3,电子器件,武汉规划/机器人概念,74.0
300221,,0.0,0.8636,0.5704,1.0,1.0,0.0,0.7091,1.0,1.0,0.0,1.0,1.0,1.0,0.1736,False,False,True,False,17.4,3.82,13.19,True,7954.7,塑料制品,小米概念/业绩预降,54.0
300222,,0.0,0.0,0.0,1.0,0.3941,0.0497,0.5516,0.6,1.0,0.0,1.0,0.0,1.0,0.347,False,False,False,False,14.26,12.91,13.37,True,9257.2,电器行业,智能机器/机器人概念,28.3
300223,,0.0,1.0,0.7371,1.0,1.0,0.5752,0.4246,0.3,1.0,0.0,0.0,1.0,1.0,0.2225,False,False,False,False,162.02,-1.39,139.1,True,68348.7,电子器件,智能穿戴/业绩预降,74.0
300224,,0.0,0.7212,0.486,0.0,0.0721,0.0,0.5088,0.6,0.47,0.0,0.0,0.5,0.0,0.4265,False,False,False,False,13.44,4.67,13.44,False,12462.6,电子器件,黄河三角/业绩预降,74.0
300225,,0.0,0.6694,0.4241,1.0,1.0,0.3276,0.592,0.3,1.0,0.0,1.0,0.5,0.7,0.2853,False,False,False,False,9.48,4.98,7.54,True,4475.0,化工行业,业绩预升,59.2
300226,,0.7528,1.0,0.8188,0.0,0.0,0.6468,0.2079,0.0,0.0,0.0,0.0,0.0,0.0,0.6837,False,False,False,False,17.13,-0.93,23.03,False,5248.9,电子信息,电商概念/上海自贸/互联金融,26.5
300227,,0.0,0.8088,0.4347,0.1334,0.0,0.2917,0.1838,0.6,0.7965,0.0,1.0,0.0,0.0,0.3342,False,False,False,False,11.3,4.15,11.09,True,4893.7,电子器件,大飞机,74.0
300229,,0.106,1.0,0.8249,0.0,0.0,0.7065,0.2312,0.3,0.0,0.0,1.0,0.0,0.0,0.4996,False,False,False,False,15.64,0.19,17.87,False,13654.2,电子信息,专精特新/国防军工/军工航天,26.5
300230,,0.1612,1.0,0.7563,0.3632,0.0,0.6161,0.2976,0.3,0.2927,0.0,0.0,0.0,1.0,0.3601,False,False,False,False,4.7,1.08,4.88,False,29.6,塑料制品,小米概念,54.0
300231,,0.0,1.0,0.7525,0.0,0.0,0.7163,0.1496,0.0,0.0,0.0,0.0,0.0,0.0,0.5593,False,False,False,False,8.73,1.28,10.08,False,3878.5,电子信息,,26.5
300232,,0.0,1.0,0.8678,0.0,0.0,0.6663,0.2393,0.0,0.015,0.0,0.0,0.0,0.0,0.3069,False,False,False,False,5.98,-1.16,6.38,False,5296.1,电子器件,绿色照明/节能环保,74.0
300234,,0.0,1.0,0.4826,1.0,1.0,0.1344,1.0,0.6,1.0,0.0,0.0,1.0,0.7,0.2692,False,False,False,False,11.4,2.89,7.94,True,39.2,陶瓷行业,碳中和/专精特新/碳交易,
300235,,0.0,1.0,0.681,0.4717,1.0,0.2804,0.7805,0.3,0.7504,0.0,0.0,1.0,1.0,0.3935,False,False,False,False,14.2,-0.07,13.93,True,2908.1,电子信息,,26.5
300236,,0.0,1.0,0.8016,0.992,1.0,0.5988,0.435,0.3,1.0,0.0,1.0,0.5,0.7,0.1944,False,False,False,False,100.02,-0.47,91.68,True,278.6,化工行业,专精特新/智能穿戴,59.2
300237,,0.0,1.0,0.8413,0.1437,0.0,0.6493,0.2927,0.3,0.0,0.0,0.0,0.0,0.0,0.3851,False,False,False,False,2.11,0.48,2.3,False,3042.4,化工行业,黄河三角,59.2
300238,,0.0,1.0,0.7737,0.0,0.0,0.6269,0.1673,0.3,0.0,0.0,0.0,0.0,0.0,0.4644,False,False,False,False,11.04,1.28,13.0,False,2927.1,医疗器械,免疫治疗,26.5
300239,,0.0,1.0,0.5723,0.0006,0.0,0.0,0.241,0.6,0.4004,0.0,0.0,0.5,0.0,0.372,False,False,False,False,5.19,-2.08,5.29,False,3060.9,生物制药,专精特新/业绩预升,24.5
300240,,0.0,1.0,0.7252,0.0,0.0,0.4375,0.1528,0.0,0.0,0.0,0.0,0.0,0.0,0.5693,False,False,False,False,5.59,0.18,6.42,False,2031.1,交通运输,,28.9
300241,,0.8746,0.9342,0.4959,0.869,0.0,0.5385,0.555,0.3,0.2841,0.0,1.0,0.0,0.7,0.5665,False,False,False,False,6.7,3.4,7.09,False,3939.2,电子器件,绿色照明,74.0
300242,,0.1775,1.0,0.6129,0.3504,0.0,0.571,0.1876,0.6,0.0838,0.0,0.0,0.0,1.0,0.482,False,False,False,False,4.65,0.0,4.99,False,2950.7,电子器件,百度概念,74.0
300243,,0.0,0.8418,0.5646,1.0,1.0,0.5194,0.2222,0.6,1.0,0.0,1.0,0.5,0.7,0.3878,False,False,False,False,20.53,3.95,17.43,True,4246.6,化工行业,黄河三角,59.2
300244,,0.0,1.0,0.7916,0.0,0.115,0.4939,0.2464,0.6,0.5478,0.0,0.0,0.5,0.0,0.3287,False,False,False,False,18.43,-2.33,18.71,False,92.4,医疗器械,基因概念/基因测序,26.5
300245,,0.0,0.8557,0.5294,0.0,0.0,0.6739,0.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.6783,False,False,False,False,6.18,3.87,8.51,False,1881.1,电子信息,,26.5
300246,,0.0,0.4824,0.5021,0.818,0.0,0.387,0.2123,0.0,1.0,0.0,0.0,0.5,0.7,0.5204,False,False,False,False,17.9,6.11,16.65,True,3782.8,医疗器械,,26.5
300247,,0.0,1.0,0.8224,0.043,0.0,0.7809,0.3871,0.6,0.0464,0.0,0.0,0.0,1.0,0.2788,False,False,False,False,4.14,0.24,4.46,False,3324.5,医疗器械,皖江区域/智能家居,26.5
300248,,0.2317,1.0,0.8028,0.0,0.0,0.6638,0.2282,0.6,0.0,0.0,0.0,0.0,0.0,0.3255,False,False,False,False,8.55,1.18,9.73,False,3510.3,电子信息,物联网/电子支付/业绩预降,26.5
300249,,0.0,0.0,0.2987,0.11,0.0,0.0878,0.4576,0.6,0.8796,0.0,0.0,0.0,0.7,0.427,False,False,False,False,17.12,11.17,16.41,True,64.0,机械行业,垃圾分类/成渝特区/节能环保,29.0
300250,,0.0,1.0,0.7733,0.0,0.0,0.754,0.1239,0.0,0.0,0.0,0.0,0.0,0.0,0.4652,False,False,False,False,15.86,-0.13,18.92,False,2496.8,电子信息,5G概念/宽带提速,26.5
300251,,0.0,1.0,0.8385,0.0,0.0,0.7798,0.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.5225,False,False,False,False,11.64,0.69,13.81,False,32305.3,传媒娱乐,业绩预升,21.0
300252,,0.0,0.7171,0.468,0.8272,1.0,0.0,0.6484,0.3,1.0,0.0,0.0,1.0,1.0,0.3476,False,False,False,False,18.5,4.7,15.63,True,10337.4,电器行业,国防军工/军工航天,28.3
300253,,0.0,1.0,0.8813,0.0,0.0,0.7283,0.2861,0.3,0.0,0.0,0.0,0.0,0.0,0.5884,False,False,False,False,7.21,-1.23,8.37,False,13053.7,电子信息,国产软件/业绩预升,26.5
300254,,0.4066,1.0,0.713,0.0,0.0,0.634,0.0759,0.0,0.0,0.0,0.0,0.0,0.7,0.672,False,False,False,False,9.28,-0.11,11.28,False,21.0,生物制药,基因概念,24.5
300255,,0.8913,0.9725,0.4615,0.0,0.0,0.0,0.1198,0.3,0.0,0.0,0.0,0.0,1.0,0.6636,False,False,False,False,29.37,-3.17,40.69,False,26950.6,生物制药,,24.5
300256,,0.0,1.0,0.6283,0.0,0.0,0.3039,0.1964,0.0,0.0,0.0,0.0,0.0,0.0,0.4826,False,False,False,False,2.94,2.44,3.27,False,6595.6,电子器件,华为概念/触摸屏/汽车电子,74.0
300257,,0.0,0.9914,0.53,0.5707,0.0,0.6017,0.1556,0.0,0.5769,0.0,0.0,0.0,0.7,0.3661,False,False,False,False,27.64,-3.05,28.67,False,26390.4,机械行业,军民融合/节能环保,29.0
300258,,0.0,0.343,0.2342,0.3807,0.0,0.5444,0.2504,0.6,0.5069,0.0,0.0,0.0,1.0,0.3748,False,False,False,False,12.94,6.94,12.96,False,7374.4,汽车制造,,25.0
300260,,0.0,1.0,0.7984,1.0,1.0,0.5755,0.5671,0.9,1.0,0.0,0.0,1.0,1.0,0.2724,False,False,False,False,75.3,-0.15,60.1,True,21640.7,机械行业,光伏/HIT电池/食品安全,29.0
300261,,0.0874,1.0,0.8494,0.0,0.0,0.7805,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.4057,False,False,False,False,4.83,-0.82,5.58,False,4553.9,农药化肥,垃圾分类,20.2
300263,,0.0,1.0,0.5205,1.0,1.0,0.0,0.6839,0.3,1.0,0.0,0.0,1.0,1.0,0.356,False,False,False,False,16.08,0.56,12.01,True,15686.5,机械行业,大飞机/国防军工/军民融合,29.0
300264,,0.0,1.0,0.4883,0.3989,0.4641,0.3816,0.2954,0.3,0.8018,0.0,0.0,0.5,0.0,0.2672,False,False,False,False,8.99,1.47,8.84,True,3329.8,电子信息,业绩预降,26.5
300265,,0.0,1.0,0.5353,1.0,1.0,0.5635,0.5891,0.3,1.0,0.0,1.0,0.5,0.7,0.2316,False,False,False,False,23.03,2.9,21.0,True,10761.9,电器行业,国防军工/军民融合/军工航天,28.3
300266,,0.6678,1.0,0.7712,0.0,0.0,0.6778,0.2888,0.3,0.0,0.0,0.0,0.5,0.0,0.2666,False,False,False,False,2.06,0.98,2.25,False,3199.3,机械行业,污水处理/节能环保,29.0
300267,,0.0,1.0,0.6935,0.0,0.0,0.8262,0.1839,0.0,0.0,0.0,0.0,0.0,0.7,0.5553,False,False,False,False,3.54,1.72,3.87,False,5035.2,生物制药,长株潭/维生素,24.5
300268,,0.3042,1.0,0.5095,0.0864,0.0,0.2718,0.233,0.6,0.0,0.0,0.0,0.0,0.0,0.4835,False,False,False,False,11.55,2.39,13.0,False,1544.3,农林牧渔,长株潭/本月解禁,26.1
300269,,0.0,1.0,0.6094,0.0,0.0,0.5524,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.4969,False,False,False,False,5.22,1.95,6.12,False,27.4,电子器件,绿色照明,74.0
300270,,0.0627,1.0,0.7082,0.5857,0.0,0.8096,0.1475,0.0,0.5671,0.0,1.0,0.0,0.7,0.362,False,False,False,False,12.14,2.19,12.45,False,3117.7,电子信息,,26.5
300271,,0.0,1.0,0.8127,0.0,0.0,0.6863,0.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.4586,False,False,False,False,5.39,0.94,6.14,False,4334.9,电子信息,食品安全/国产软件/送转潜力,26.5
300272,,0.0615,1.0,0.7812,0.0,0.0,0.8792,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.5319,False,False,False,False,5.77,-0.35,6.81,False,26.8,机械行业,免疫治疗/节能环保,29.0
300274,,0.1342,1.0,0.5998,0.7139,0.337,0.5733,0.3605,0.3,0.4651,0.0,0.0,0.0,1.0,0.3609,False,False,False,False,152.49,2.27,155.2,False,242461.3,电器行业,光伏/光伏概念/皖江区域,28.3
300275,,0.4274,1.0,0.8114,0.0,0.0,0.623,0.1106,0.3,0.0,0.0,0.0,0.0,0.0,0.533,False,False,False,False,9.21,0.22,10.48,False,2500.2,电子信息,专精特新/乡村振兴/成渝特区,26.5
300276,,0.0,1.0,0.6801,0.6681,0.5524,0.6341,0.4162,0.9,0.4211,1.0,1.0,0.0,1.0,0.2556,False,False,False,False,8.02,1.26,8.02,True,8500.0,机械行业,专精特新/智能机器/机器人概念,29.0
300277,,0.0,0.6673,0.5262,0.0,0.0,0.1251,0.2286,0.3,0.0,0.0,0.0,0.0,0.0,0.4532,False,False,False,False,14.92,5.0,16.43,False,11420.5,电子信息,业绩预降,26.5
300278,,0.0,0.9697,0.6061,0.0761,0.0,0.4328,0.2846,0.6,0.0838,0.0,0.0,0.0,1.0,0.3465,False,False,False,False,4.54,3.18,4.81,False,6398.9,机械行业,国防军工/军工航天/智能机器,29.0
300279,,0.0581,0.6619,0.4157,0.0,0.0,0.5639,0.3568,0.6,0.0281,0.0,1.0,0.0,0.0,0.3105,False,False,False,False,7.31,5.03,7.86,False,35.6,电子器件,智能家居,74.0
300281,,0.3574,1.0,0.5138,0.543,0.2854,0.4039,0.3678,0.3,0.4812,0.0,0.0,0.0,1.0,0.3398,False,False,False,False,7.34,2.95,7.42,False,2916.4,机械行业,国防军工/军民融合/军工航天,29.0
300283,,0.211,0.882,0.5056,1.0,1.0,0.5638,0.4067,0.0,1.0,0.0,1.0,1.0,0.7,0.191,False,False,False,False,18.46,3.71,14.8,True,67.8,电器行业,专精特新,28.3
300284,,0.3448,1.0,0.8161,0.0,0.0,0.3229,0.1959,0.3,0.0,0.0,0.0,0.0,0.0,0.3522,False,False,False,False,5.66,-2.41,6.38,False,6671.5,建筑建材,,23.8
300285,,0.0,0.4126,0.3302,1.0,1.0,0.0711,0.5413,0.3,1.0,0.0,1.0,0.5,0.7,0.1645,False,False,False,False,67.43,6.52,47.89,True,56454.4,化工行业,黄河三角/送转潜力,59.2
300286,,0.3877,0.395,0.2568,1.0,0.8963,0.447,0.3838,0.3,0.822,1.0,1.0,0.0,1.0,0.3742,False,False,False,False,29.27,6.63,28.44,True,60.8,仪器仪表,专精特新/业绩预升,29.4
300287,,0.1667,1.0,0.702,0.0,0.0,0.582,0.2548,0.3,0.0,0.0,1.0,0.0,0.0,0.5357,False,False,False,False,3.64,1.68,4.2,False,48.0,电子信息,,26.5
300288,,0.0,1.0,0.8224,0.0,0.0,0.6541,0.1054,0.0,0.0,0.0,0.0,0.0,0.0,0.4796,False,False,False,False,9.72,-0.41,11.35,False,2493.9,电子信息,5G概念/网络游戏,26.5
300289,,0.0,1.0,0.8178,0.0,0.0,0.0657,0.1688,0.6,0.273,0.0,0.0,0.5,0.0,0.2846,False,False,False,False,6.13,-1.45,6.33,False,3329.5,生物制药,生物疫苗/基因概念/基因测序,24.5
300290,,0.0,1.0,0.7919,0.0,0.0,0.6839,0.1781,0.9,0.0,0.0,0.0,0.0,1.0,0.6347,False,False,False,False,9.84,-0.91,13.27,False,6293.6,电子信息,专精特新/国产软件,26.5
300291,,0.7036,1.0,0.6975,0.0,0.0,0.651,0.1957,0.3,0.0,0.0,1.0,0.0,0.0,0.5052,False,False,False,False,5.33,0.76,6.43,False,4956.2,传媒娱乐,,21.0
300292,,0.0,1.0,0.6497,0.9568,1.0,0.3089,0.4398,0.6,1.0,0.0,1.0,1.0,0.7,0.22,False,False,False,False,6.39,1.75,5.6,True,7144.0,电子信息,5G概念/业绩预降,26.5
300293,,0.0,1.0,0.8128,0.2235,0.0,0.7152,0.5129,0.6,0.1829,0.0,0.0,0.5,1.0,0.3328,False,False,False,False,17.89,0.45,18.58,False,6054.7,机械行业,智能机器/机器人概念/节能环保,29.0
300294,,0.0,1.0,0.848,0.0,0.1735,0.6405,0.3268,0.3,0.0,0.0,0.0,1.0,0.0,0.312,False,False,False,False,16.39,-1.68,17.59,False,8264.6,生物制药,免疫治疗/生物疫苗/送转潜力,24.5
300295,,0.0,1.0,0.7427,0.5181,0.0007,0.9348,0.3717,0.0,0.4175,0.0,0.0,0.0,1.0,0.3122,False,False,False,False,11.3,1.44,11.48,False,1894.8,电子信息,电商概念/送转潜力,26.5
300298,,0.0,1.0,0.8838,0.0806,0.0,0.7316,0.1161,0.0,0.0,0.0,0.0,0.0,1.0,0.6427,False,False,False,False,14.65,-1.81,15.91,False,6605.9,医疗器械,长株潭/社保重仓,26.5
300299,,0.4123,1.0,0.8467,0.0,0.0,0.7245,0.2006,0.3,0.0,0.0,1.0,0.0,0.0,0.324,False,False,False,False,5.22,0.0,5.87,False,3598.8,电子信息,5G概念/海峡西岸/物联网,26.5
300300,,0.0,1.0,0.7528,0.0,0.0,0.7368,0.1787,0.0,0.0,0.0,0.0,0.0,0.0,0.5301,False,False,False,False,8.89,-0.11,11.07,False,5927.9,电子信息,网络游戏,26.5
300301,,0.0,1.0,0.7715,0.5438,0.0,0.7462,0.1594,0.0,0.4964,0.0,0.0,0.0,0.7,0.3503,False,False,False,False,3.2,-0.31,3.3,False,2527.6,电子器件,绿色照明,74.0
300302,,0.504,0.8659,0.5,1.0,1.0,0.5157,0.3029,0.6,1.0,1.0,1.0,0.0,0.7,0.152,False,False,False,False,47.75,3.8,40.19,True,17610.9,电子信息,专精特新/国防军工/军民融合,26.5
300303,,0.0,0.8683,0.5987,0.4495,0.0,0.6533,0.282,0.3,0.7528,0.0,1.0,0.0,1.0,0.3458,False,False,False,False,9.31,3.79,9.27,True,12369.7,电子器件,绿色照明/业绩预升,74.0
300305,,0.0,0.9882,0.555,0.9762,1.0,0.1936,0.5256,0.3,1.0,0.0,0.0,1.0,1.0,0.2965,False,False,False,False,7.72,3.07,6.91,True,2481.8,塑料制品,专精特新/光伏/业绩预降,54.0
300307,,0.0,0.8318,0.6869,0.7882,1.0,0.0,0.5942,0.3,1.0,0.0,0.0,1.0,1.0,0.3432,False,False,False,False,8.38,-4.01,7.19,True,6595.0,机械行业,光伏/智能机器/机器人概念,29.0
300308,,0.0,1.0,0.7793,1.0,1.0,0.6299,0.7425,0.0,1.0,0.0,0.0,0.5,0.7,0.2609,False,False,False,False,1248.09,0.25,995.05,True,1383265.2,机械行业,黄河三角,29.0
300310,,0.0,1.0,0.6899,0.0,0.0,0.7528,0.2348,0.6,0.0,0.0,0.0,0.0,0.0,0.6085,False,False,False,False,4.79,1.27,5.63,False,3863.6,电子信息,5G概念/智能家居,26.5
300311,,0.0,1.0,0.8028,0.4373,0.0,0.5446,0.2835,0.0,0.436,0.0,0.0,0.0,1.0,0.3362,False,False,False,False,5.16,1.78,5.28,False,2773.0,电子信息,国防军工/军工航天/信息安全,26.5
300313,,0.0,0.7289,0.5492,0.6559,0.0273,0.6451,0.561,0.0,0.6748,1.0,0.0,0.0,0.7,0.3386,False,False,False,False,8.82,4.63,8.72,True,1740.7,农林牧渔,生物疫苗,26.1
300314,,0.0,1.0,0.5592,0.0,0.0,0.2964,0.1476,0.0,0.0,0.0,0.0,0.0,0.0,0.5061,False,False,False,False,9.87,1.96,11.14,False,1418.7,医疗器械,婴童概念,26.5
300315,,0.4044,1.0,0.8876,0.0,0.0,0.6462,0.2634,0.0,0.0,0.0,0.0,0.0,0.0,0.5306,False,False,False,False,4.11,-0.96,4.72,False,104.5,电子信息,网络游戏/业绩预升,26.5
300317,,0.5933,0.8084,0.5297,0.5956,0.0,0.7266,0.2947,0.6,0.4526,0.0,1.0,0.0,1.0,0.4463,False,False,False,False,5.02,4.15,5.19,False,4161.1,电子器件,光伏/固态电池/光伏概念,74.0
