symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
002748,,0.0,0.746,0.4471,0.0714,0.0,0.1522,0.0922,0.3,0.2359,0.0,0.0,0.0,1.0,0.4545,False,False,False,11.09,4.52,11.69,False,26.6,化工行业,,38.8
002749,,0.192,0.9761,0.7051,0.0,0.0,0.4775,0.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.5108,False,False,False,8.86,3.14,10.94,False,40.2,农药化肥,,31.8
002752,,0.3032,0.8289,0.6085,0.3912,0.0,0.7824,0.4026,0.0,0.1115,0.0,0.0,0.0,1.0,0.464,False,False,False,6.2,4.03,6.67,False,6048.3,印刷包装,,13.4
002753,,0.1088,1.0,0.7147,0.0646,0.0,0.6214,0.1793,0.6,0.0,0.0,1.0,0.0,0.0,0.316,False,False,False,6.44,2.06,6.96,False,15.6,其它行业,,42.4
002755,,0.1054,0.923,0.6696,0.0,0.0,0.6752,0.1566,0.6,0.0,0.0,0.0,0.0,0.7,0.7359,False,False,False,13.15,3.46,15.12,False,122.1,其它行业,,42.4
002758,,0.0,0.9515,0.7722,0.0,0.0,0.3382,0.1097,0.3,0.0,0.0,0.0,0.0,0.0,0.3086,False,False,False,8.16,3.29,8.89,False,42.3,其它行业,,42.4
002759,,0.0,1.0,0.561,0.0,0.0,0.5133,0.2075,0.3,0.0,0.0,0.0,0.0,1.0,0.4735,False,False,False,26.61,-1.0,32.58,False,13330.1,其它行业,锂电池,42.4
002760,,0.4245,1.0,0.6667,0.0,0.0,0.767,0.1494,0.6,0.0,0.0,0.0,0.0,1.0,0.58,False,False,False,17.84,0.22,21.08,False,19.3,,,
002761,,0.5139,1.0,0.7756,0.1202,0.0,0.6282,0.1893,0.0,0.0,0.0,0.0,0.0,1.0,0.4333,False,False,False,7.32,2.66,8.0,False,79.2,,,
002762,,0.7139,1.0,0.8192,1.0,0.3494,0.9179,0.3328,0.6,0.6248,0.0,1.0,0.0,0.7,0.3452,True,False,False,8.29,2.22,8.37,False,17.5,,,
002763,,0.3589,1.0,0.7798,0.6782,0.0,0.8853,0.1864,0.0,0.5234,0.0,0.0,0.0,0.7,0.3604,False,False,False,7.68,1.45,7.86,False,23.3,,,
002765,,0.2339,1.0,0.808,0.0,0.0,0.582,0.1769,0.3,0.0,0.0,1.0,0.0,0.0,0.5587,False,False,False,7.82,2.36,9.33,False,46.6,,国防军工,
002766,,0.9667,1.0,0.7672,0.0278,0.0,0.8015,0.32,0.3,0.0,0.0,0.0,0.0,0.0,0.475,False,False,False,4.01,0.0,4.89,False,34.4,,,
002767,,0.0,1.0,0.7222,0.0,0.0,0.3337,0.1954,0.0,0.0864,0.0,0.0,0.5,0.0,0.4255,False,False,False,18.37,2.06,19.63,False,23.9,,,
002768,,0.0,0.7661,0.6527,1.0,1.0,0.1491,1.0,0.6,1.0,0.0,0.0,1.0,1.0,0.4334,False,False,False,69.94,4.4,59.41,True,12361.8,,小米概念,
002769,,0.6746,1.0,0.6537,0.0,0.0,0.231,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.4173,False,False,False,7.58,-1.56,9.23,False,2827.4,,小米概念,
002771,,1.0,0.8518,0.5605,0.5469,0.6553,0.7607,0.3758,0.3,0.0249,0.0,0.0,0.5,0.0,0.5745,False,False,False,14.58,-3.89,15.87,False,25.4,,国防军工/军民融合,
002772,,0.0,1.0,0.7279,0.0,0.0,0.6612,0.0958,0.0,0.0,0.0,0.0,0.0,1.0,0.3986,False,False,False,12.97,1.81,14.81,False,4820.1,,,
002773,,0.5298,1.0,0.7556,0.0,0.0,0.5274,0.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.4069,False,False,False,20.36,2.26,23.6,False,139.8,,,
002774,,0.6787,1.0,0.7588,0.6162,0.0,0.8382,0.429,0.0,0.164,0.0,0.0,0.0,1.0,0.4053,False,False,False,10.88,0.93,11.71,False,30.7,,,
002775,,0.2134,1.0,0.7707,0.3538,0.1355,0.7594,0.2392,0.0,0.205,0.0,0.0,0.0,1.0,0.424,False,False,False,3.84,1.59,4.02,False,22.0,,,
002777,,0.4893,1.0,0.8085,0.0,0.0,0.6917,0.1352,0.0,0.0,0.0,0.0,0.0,0.0,0.505,False,False,False,13.36,0.98,15.62,False,54.0,,军民融合,
002778,,0.3051,1.0,0.751,0.0351,0.0,0.7981,0.1786,0.3,0.0,0.0,1.0,0.0,0.0,0.4584,False,False,False,17.32,2.67,19.43,False,21.4,,,
002779,,0.0,1.0,0.769,0.0,0.3172,0.4233,0.493,0.9,0.4518,0.0,0.0,0.5,0.0,0.2852,False,False,False,82.58,-1.35,81.55,True,13692.5,,乡村振兴,
002780,,0.0,0.6876,0.5329,0.1042,0.0,0.5486,0.1027,0.0,0.1229,0.0,0.0,0.0,1.0,0.4808,False,False,False,13.77,4.87,14.74,False,18.0,,,
002782,,1.0,1.0,0.2895,1.0,0.3879,0.6559,0.3329,0.9,0.0473,0.0,0.0,0.0,1.0,0.4785,False,False,False,22.05,-2.09,24.1,False,10727.4,,光伏,
002783,,0.8396,0.8554,0.512,0.0,0.0,0.4865,0.1842,0.3,0.0,0.0,1.0,0.0,0.0,0.6791,False,False,False,7.52,3.87,8.6,False,34.7,,氢能源/国防军工,
002785,,0.2586,1.0,0.5289,0.4203,0.0,0.3942,0.1727,0.3,0.0,0.0,0.0,0.0,1.0,0.4444,False,False,False,39.88,1.73,44.51,False,77.2,,,
002786,,0.0,1.0,0.5833,0.7776,1.0,0.5551,0.3271,0.9,0.4391,0.0,0.0,0.5,1.0,0.4139,False,False,False,8.14,-2.16,8.22,False,4022.1,,,
002787,,0.4356,0.887,0.3895,1.0,1.0,0.6933,0.291,0.6,1.0,1.0,0.0,0.5,0.7,0.2742,False,False,False,25.14,-3.68,22.23,True,63.1,,,
002788,,0.4751,1.0,0.789,0.0,0.0,0.869,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.5567,False,False,False,11.23,1.54,13.45,False,42.9,,,
002789,,0.0,0.666,0.7331,0.9401,0.7812,0.2503,0.3907,0.9,1.0,0.0,1.0,0.5,0.7,0.3545,False,False,False,13.64,5.0,12.69,True,2134.3,,,
002790,,0.1995,1.0,0.8007,0.0,0.0,0.5705,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.5518,False,False,False,6.09,1.16,7.02,False,15.9,,,
002791,,0.7209,1.0,0.8286,0.0,0.0,0.5349,0.2372,0.3,0.0,0.0,0.0,0.0,0.0,0.4367,False,False,False,14.42,0.21,17.64,False,3139.3,,,
002792,,0.4418,1.0,0.6188,0.0919,0.0,0.7838,0.3796,0.0,0.0,0.0,0.0,0.0,1.0,0.4896,False,False,False,37.01,-2.48,44.21,False,12502.9,,华为概念,
002793,,0.0,1.0,0.6569,0.0,0.0,0.7398,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.3639,False,False,False,4.19,2.7,4.64,False,45.5,,,
002795,,0.3303,0.9702,0.5143,0.3888,0.0,0.6232,0.2131,0.6,0.0,0.0,0.0,0.0,0.7,0.5361,False,False,False,7.31,-3.18,8.15,False,31.8,,,
002796,,0.9213,1.0,0.617,0.18,0.0,0.8016,0.1432,0.3,0.0,0.0,0.0,0.0,0.0,0.6911,False,False,False,38.93,-2.75,48.08,False,88.6,,,
002797,,0.3773,0.8767,0.7398,0.1031,0.0,0.6713,0.2416,0.0,0.0,0.0,1.0,0.0,0.0,0.501,False,False,False,6.38,3.74,7.13,False,268.1,,,
002798,,0.1585,1.0,0.4194,0.4241,0.0,0.0,0.2483,0.3,0.0056,0.0,1.0,0.0,1.0,0.2909,False,False,False,6.3,1.61,6.86,False,3217.1,,,
002799,,0.5108,1.0,0.7202,0.0,0.0,0.4872,0.1131,0.0,0.0,0.0,0.0,0.0,0.0,0.5204,False,False,False,6.93,0.29,8.0,False,22.2,,,
002800,,0.6225,1.0,0.6934,0.0089,0.0,0.718,0.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.6766,False,False,False,14.94,2.54,17.44,False,22.1,,,
002801,,0.0025,0.5709,0.4968,0.2947,0.0,0.352,0.3941,0.6,0.1249,0.0,1.0,0.0,1.0,0.5025,False,False,False,30.49,5.57,32.3,False,35.3,,,
002803,,0.0,1.0,0.6488,1.0,0.9246,0.7161,0.4197,0.3,1.0,0.0,0.0,0.0,1.0,0.3229,False,False,False,21.57,2.37,20.39,True,6226.9,,专精特新,
002805,,0.0,0.7967,0.4275,0.8612,0.0332,0.4061,0.2534,0.3,0.9924,1.0,0.0,0.0,0.7,0.2338,False,False,False,21.24,4.22,20.59,True,59.2,,,
002806,,1.0,0.8001,0.5969,1.0,1.0,0.4721,0.2208,0.9,1.0,1.0,0.0,0.5,1.0,0.401,False,False,False,17.11,-4.2,16.25,True,29.8,,,
002809,,0.0846,0.3161,0.6152,0.0,0.0,0.0,0.1196,0.9,0.0,0.0,0.0,0.0,0.0,0.4748,False,False,False,8.37,-7.1,10.08,False,14.2,,专精特新,
002810,,0.0,0.8071,0.5692,0.5529,0.0,0.5506,0.227,0.0,0.755,0.0,0.0,0.0,0.7,0.3563,False,False,False,23.05,4.16,23.18,False,74.6,,专精特新,
002812,,0.0,0.0,0.3203,0.3601,0.0,0.3624,0.2166,0.0,0.6285,0.0,0.0,0.0,0.7,0.3553,False,False,False,67.54,10.0,68.98,False,555.6,,专精特新,
002813,,0.3832,1.0,0.7372,0.0,0.0,0.8922,0.1365,0.3,0.0,0.0,0.0,0.0,1.0,0.6224,False,False,False,20.9,0.48,24.29,False,25.1,,百度概念,
002816,,0.0,0.8119,0.6851,0.7053,0.9068,0.4971,0.477,0.9,1.0,0.0,0.0,0.5,1.0,0.3948,False,False,True,26.23,4.13,24.69,True,26.2,,污水处理,
002818,,0.0,0.8542,0.6679,0.521,0.5012,0.4976,0.1965,0.3,0.6494,0.0,0.0,0.0,1.0,0.3654,False,False,False,11.26,3.87,11.14,True,33.6,,,
002819,,0.6523,1.0,0.8535,0.0,0.0,0.7394,0.3123,0.3,0.0,0.0,0.0,0.0,1.0,0.5578,False,False,False,21.11,0.86,25.17,False,4994.6,,,
002820,,0.4523,1.0,0.7276,0.0,0.0,0.6433,0.1218,0.0,0.0,0.0,0.0,0.0,1.0,0.4141,False,False,False,9.46,1.72,10.59,False,19.0,,,
002821,,0.0,1.0,0.6913,0.6714,0.087,0.6323,0.2449,0.6,0.7615,1.0,0.0,0.0,0.7,0.3681,False,False,False,117.01,2.99,115.44,True,371.0,,CXO概念/CRO概念,
002822,,0.7996,1.0,0.8479,0.0,0.0,0.6776,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6608,False,False,False,2.62,-0.38,3.09,False,2800.6,,光伏,
002823,,1.0,0.8634,0.5718,1.0,1.0,0.2909,0.3954,0.9,0.4683,0.0,0.0,0.5,1.0,0.5385,False,False,False,16.62,-3.82,17.1,False,36.4,,,
002824,,0.0,1.0,0.4525,0.9349,1.0,0.0017,0.3546,0.0,1.0,0.0,0.0,1.0,0.7,0.3604,False,False,False,28.85,-0.03,25.02,True,65.3,,,
002825,,0.7368,1.0,0.8344,0.3014,0.0,0.9393,0.3377,0.3,0.0,0.0,0.0,0.0,0.0,0.4354,False,False,False,9.38,1.3,10.42,False,24.1,,,
002826,,0.4917,1.0,0.8223,0.0,0.0,0.6879,0.0887,0.3,0.0,0.0,0.0,0.0,0.0,0.657,False,False,False,15.35,2.27,18.22,False,28.4,,,
002827,,0.3081,1.0,0.7821,0.0,0.0,0.5659,0.2355,0.0,0.0,0.0,1.0,0.0,0.0,0.5618,False,False,False,26.0,2.4,30.49,False,71.8,,,
002828,,0.3671,1.0,0.6214,0.0,0.0,0.542,0.1538,0.0,0.0,0.0,1.0,0.0,0.0,0.3905,False,False,False,9.08,1.11,10.76,False,18.2,,,
002829,,0.8775,0.9183,0.5346,0.2015,0.0,0.1951,0.3023,0.3,0.0,0.0,0.0,0.0,1.0,0.6823,False,False,False,19.57,3.49,23.77,False,2858.2,,百度概念/国防军工/军民融合,
002830,,0.4787,0.0,0.2957,0.0,0.0,0.0798,0.2399,0.0,0.0,0.0,0.0,0.0,1.0,0.6581,False,False,False,16.76,9.97,20.75,False,11.2,,,
002831,,0.3891,1.0,0.6954,0.3945,0.0,0.0379,0.2311,0.3,0.0,0.0,0.0,0.0,0.7,0.4941,False,False,False,29.66,-2.5,35.64,False,151.6,,小米概念,
002832,,0.0,0.699,0.5259,1.0,1.0,0.1561,0.3161,0.3,1.0,0.0,0.0,1.0,0.7,0.3587,False,False,True,21.37,4.81,19.17,True,83.2,,,
002835,,0.5391,1.0,0.8086,0.0,0.0,0.5226,0.2127,0.0,0.0,0.0,0.0,0.0,0.0,0.474,False,False,False,12.7,1.28,14.58,False,1616.5,,,
002837,,0.0,1.0,0.6108,0.0,0.0,0.45,0.2562,0.0,0.0,0.0,0.0,0.0,1.0,0.6791,False,False,False,66.08,-1.58,89.0,False,572.8,,国防军工,
002838,,0.0,1.0,0.7082,1.0,0.4863,0.5356,0.3839,0.3,1.0,1.0,0.0,0.0,0.7,0.3165,False,False,False,33.44,2.36,31.85,True,140.7,,专精特新,
002839,,0.0,1.0,0.8905,0.2715,0.1633,0.4623,0.1472,0.0,0.4264,0.0,0.0,0.0,0.0,0.3645,False,False,False,4.3,0.94,4.38,False,105.0,,,
002840,,0.0,1.0,0.677,0.0,0.0,0.6349,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.6715,False,False,False,8.26,2.61,9.94,False,6580.1,,碳中和,
002841,,0.4656,1.0,0.8293,0.4759,0.0,0.4163,0.342,0.6,0.0853,0.0,1.0,0.0,1.0,0.4694,False,False,False,33.95,2.26,36.45,False,176.3,,,
002842,,0.0,1.0,0.1086,0.7361,1.0,0.0,0.3678,0.0,1.0,0.0,0.0,1.0,0.7,0.3576,False,False,False,39.69,0.89,33.43,True,106.6,,,
002843,,0.4018,1.0,0.743,0.4091,0.0,0.6457,0.2907,0.3,0.0,0.0,0.0,0.0,0.7,0.4381,False,False,False,21.19,-0.38,23.63,False,5301.7,,,
002845,,0.5041,0.3002,0.0925,0.7774,0.7108,0.0377,0.2565,0.6,0.1767,0.0,0.0,0.0,1.0,0.462,False,False,False,14.18,-7.2,15.04,False,35.5,,华为概念,
002847,,0.7531,1.0,0.7199,0.2153,0.0407,0.7064,0.3782,0.9,0.0,0.0,1.0,0.0,0.0,0.3605,False,False,False,54.22,1.25,58.35,False,13221.0,,,
002848,,1.0,1.0,0.6227,1.0,0.0,0.3531,0.1526,0.6,0.0,0.0,0.0,0.0,0.7,0.4777,False,False,False,12.68,-1.71,14.87,False,20.9,,,
002849,,0.0,0.9297,0.6958,0.2751,0.0,0.5717,0.3242,1.0,0.3154,0.0,1.0,0.0,0.0,0.3639,False,False,False,16.32,3.42,17.04,False,35.7,,专精特新,
002851,,0.8319,1.0,0.55,1.0,1.0,0.4957,0.3209,0.6,1.0,1.0,0.0,0.5,1.0,0.3474,True,False,False,135.24,-2.99,128.03,True,619.5,,光伏,
002852,,0.3678,1.0,0.7807,0.0,0.0,0.6985,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.4123,False,False,False,7.75,1.97,8.83,False,2215.0,,,
002853,,0.0,1.0,0.7691,0.2781,0.0,0.899,0.3749,0.3,0.0626,0.0,1.0,0.0,1.0,0.3459,False,False,False,23.02,-0.35,25.47,False,2962.8,,,
002855,,0.719,1.0,0.6314,0.0,0.0,0.6647,0.2115,0.0,0.0,0.0,0.0,0.0,1.0,0.6414,False,False,False,10.43,-0.57,12.25,False,25.7,,无线耳机,
002856,,0.5624,0.666,0.3484,1.0,1.0,0.7513,0.6135,0.9,1.0,0.0,0.0,1.0,1.0,0.2954,False,False,False,24.3,-5.0,18.85,True,30.1,,,
002857,,0.4875,0.7187,0.5553,0.0,0.0,0.1697,0.1203,0.3,0.0,0.0,0.0,0.0,0.0,0.645,False,False,False,17.42,4.69,20.56,False,22.4,,,
002858,,0.5288,1.0,0.777,0.0,0.0,0.6163,0.1166,0.0,0.0,0.0,0.0,0.0,1.0,0.6274,False,False,False,11.92,-0.33,14.39,False,17.6,,,
002860,,0.0,1.0,0.4549,0.4718,0.2312,0.4883,0.6081,0.3,0.4598,0.0,0.0,0.0,1.0,0.3597,False,False,False,13.09,-1.8,13.23,False,4601.7,,光伏/HIT电池,
002861,,0.2174,1.0,0.6317,0.6943,0.9815,0.5177,0.4905,0.6,0.5864,1.0,0.0,0.0,1.0,0.2605,False,False,False,17.79,-1.71,17.73,True,2671.5,,无线耳机/小米概念,
002862,,0.7136,1.0,0.8067,0.1313,0.0,0.67,0.2331,0.3,0.0,0.0,0.0,0.0,1.0,0.4726,False,False,False,14.85,0.13,17.15,False,1874.8,,,
002863,,0.3233,1.0,0.7886,0.0561,0.0,0.5592,0.1459,0.0,0.0,0.0,0.0,0.0,0.0,0.4076,False,False,False,4.82,1.9,5.31,False,28.9,,,
002864,,0.6308,1.0,0.8916,0.0,0.0,0.7772,0.3206,0.3,0.0,0.0,0.0,0.0,0.0,0.4478,False,False,False,27.17,0.44,30.33,False,2002.0,,,
002865,,0.6936,1.0,0.6869,0.245,0.0,0.7716,0.1829,0.0,0.0,0.0,0.0,0.0,1.0,0.7157,False,False,False,64.22,0.53,79.42,False,14694.5,,光伏/海南自贸,
002866,,0.904,1.0,0.8183,0.0479,0.0,0.9832,0.1276,0.0,0.0,0.0,0.0,0.0,0.7,0.6961,False,False,False,17.43,1.1,21.08,False,31.6,,专精特新,
002867,,0.033,1.0,0.8052,0.4521,0.189,0.6555,0.1222,0.3,0.4966,0.0,0.0,0.0,1.0,0.3497,False,False,False,12.25,2.25,12.38,False,13218.9,,,
002868,,0.4515,0.7376,0.4352,0.0,0.0,0.36,0.0626,0.0,0.0,0.0,1.0,0.0,0.0,0.5386,False,False,False,26.29,4.57,33.18,False,28.1,,,
002869,,0.314,1.0,0.8003,0.0,0.0,0.6426,0.3041,0.6,0.0,0.0,0.0,0.0,0.0,0.2672,False,False,False,18.24,1.16,20.29,False,28.7,,专精特新,
002870,,0.0,1.0,0.5294,0.6734,0.6453,0.3808,0.456,0.6,0.719,1.0,0.0,0.0,1.0,0.3406,False,False,False,40.0,0.13,39.63,True,51.6,,,
002871,,0.5646,0.7063,0.4825,0.97,1.0,0.0233,0.2178,0.6,0.7256,0.0,0.0,0.5,1.0,0.3919,False,False,False,20.0,-4.76,20.04,False,29.9,,国防军工,
002872,,0.5231,1.0,0.8539,0.5797,0.1248,0.6712,0.2378,0.0,0.4527,0.0,0.0,0.0,1.0,0.3211,False,False,False,5.14,2.39,5.26,False,11.0,,,
002875,,0.9135,1.0,0.6319,0.3525,0.0,0.8081,0.0365,0.0,0.0,0.0,0.0,0.0,0.7,0.6379,False,False,False,16.5,-0.96,20.4,False,30.1,,,
002876,,0.0781,1.0,0.502,0.8972,1.0,0.4787,0.3227,0.6,0.7802,1.0,0.0,1.0,0.7,0.3706,False,False,False,29.63,-2.92,29.23,True,4413.1,,专精特新,
002877,,0.2197,1.0,0.7167,0.128,0.0,0.2573,0.2065,0.3,0.0,0.0,0.0,0.0,0.0,0.307,False,False,False,7.84,-2.0,8.67,False,18.9,,专精特新,
002878,,0.9111,0.4027,0.4595,0.0,0.0,0.4388,0.2844,0.0,0.0,0.0,0.0,0.0,1.0,0.7212,False,False,False,13.48,-6.58,16.69,False,31.8,,华为概念,
002879,,0.5766,1.0,0.7581,0.0,0.0,0.7434,0.1389,0.6,0.0,0.0,1.0,0.0,0.0,0.5808,False,False,False,14.45,0.84,17.59,False,1981.4,,,
002881,,1.0,1.0,0.6263,0.7315,0.6756,0.3731,0.4682,0.6,0.0695,0.0,0.0,0.0,1.0,0.4873,True,False,False,40.36,-1.63,43.21,False,7342.5,,5G概念,
002882,,0.0,0.0,0.329,0.0,0.0,0.1461,0.1843,0.3,0.0,0.0,1.0,0.0,0.0,0.5118,False,False,False,21.86,10.02,25.16,False,5394.7,,固态电池,
002883,,0.806,1.0,0.8616,0.2633,0.0,0.9165,0.1931,0.3,0.0,0.0,0.0,0.0,1.0,0.5231,False,False,False,8.73,0.69,9.67,False,1338.4,,,
002884,,0.1478,1.0,0.8493,0.3126,0.0,0.8986,0.3024,0.0,0.2995,0.0,0.0,0.0,0.0,0.3374,False,False,False,16.23,1.88,16.91,False,4432.0,,,
002885,,0.9317,1.0,0.5846,1.0,1.0,0.884,0.4994,0.0,0.7962,1.0,0.0,0.0,1.0,0.4404,True,False,False,37.52,-2.6,37.36,True,8901.8,,光伏概念/华为概念,
002886,,0.2945,1.0,0.6331,1.0,1.0,0.6227,0.4355,0.3,1.0,1.0,0.0,0.0,1.0,0.3145,False,False,False,27.4,-1.44,25.9,True,5728.7,,光伏,
002887,,0.6126,1.0,0.4929,0.9081,0.0,0.5824,0.2619,0.3,0.3221,0.0,0.0,0.0,0.7,0.4541,False,False,False,12.01,2.65,12.65,False,26.1,,碳中和,
002888,,0.0,0.4046,0.5003,0.4812,0.0,0.4629,0.284,0.6,0.4264,0.0,0.0,0.5,1.0,0.3842,False,False,False,19.62,6.57,19.86,False,14.7,,无线耳机,
002889,,0.0,1.0,0.8466,0.0,0.0,0.7149,0.1923,0.3,0.0,0.0,0.0,0.0,0.0,0.3822,False,False,False,11.48,1.59,12.76,False,28.8,,华为概念,
002890,,0.0,0.9108,0.6601,0.2864,0.0,0.6039,0.1758,0.0,0.3385,0.0,1.0,0.0,1.0,0.3712,False,False,False,15.23,3.54,15.81,False,24.6,,专精特新,
002892,,0.0,0.5787,0.3367,0.2388,0.0,0.0918,0.3227,0.9,0.0318,0.0,1.0,0.5,0.0,0.4058,False,False,False,10.5,5.53,11.12,False,52.6,,专精特新,
002893,,0.9882,1.0,0.8247,0.47,0.0,0.7846,0.4475,0.3,0.0,0.0,1.0,0.0,0.0,0.4438,False,False,False,10.11,2.22,11.41,False,20.5,,碳中和,
002895,,0.5289,1.0,0.5192,0.0,0.0,0.0941,0.1586,0.3,0.0,0.0,0.0,0.0,0.0,0.4343,False,False,False,31.18,-0.06,34.89,False,185.5,,,
002896,,0.2788,0.8297,0.5643,0.8156,1.0,0.2257,0.4725,1.0,0.4058,0.0,0.0,1.0,1.0,0.3503,False,False,False,78.28,-4.02,80.34,False,153.8,,,
002897,,1.0,1.0,0.3961,1.0,1.0,0.6349,0.4288,0.3,1.0,1.0,0.0,0.5,0.7,0.2703,False,False,False,78.98,-1.45,73.63,True,144.1,,光伏/华为概念,
002899,,0.4637,1.0,0.5773,0.0,0.0,0.2834,0.1753,0.0,0.0,0.0,0.0,0.0,0.0,0.613,False,False,False,24.48,1.45,29.01,False,36.2,,,
002900,,0.3551,1.0,0.7887,0.0,0.0,0.7371,0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.3903,False,False,False,9.91,1.33,10.94,False,16.0,,,
002901,,0.0,1.0,0.7998,0.1382,0.3682,0.4875,0.3328,0.0,0.4539,0.0,0.0,1.0,0.0,0.4068,False,False,False,42.15,2.06,42.45,False,12158.4,,,
002902,,0.0673,0.8628,0.4102,1.0,0.3116,0.6072,0.5591,0.0,1.0,1.0,1.0,0.0,0.7,0.3138,False,False,False,32.86,3.82,31.57,True,58.4,,,
002903,,0.0,1.0,0.6086,1.0,1.0,0.6781,0.242,0.6,1.0,0.0,1.0,1.0,0.7,0.2466,False,False,False,45.36,2.02,39.4,True,48.4,,专精特新/小米概念,
002905,,0.4976,1.0,0.7003,0.0,0.0,0.7129,0.0642,0.0,0.0,0.0,1.0,0.0,0.0,0.5213,False,False,False,7.52,2.45,8.96,False,26.3,,,
002906,,0.6037,1.0,0.8429,0.2924,0.0,0.6439,0.2369,0.6,0.0,0.0,0.0,0.0,1.0,0.5202,False,False,False,25.48,1.8,29.59,False,133.7,,百度概念,
002907,,0.2732,1.0,0.8175,0.0,0.0,0.6351,0.0841,0.0,0.0,0.0,1.0,0.0,0.0,0.3961,False,False,False,11.94,2.14,13.06,False,40.1,,,
002908,,0.4001,1.0,0.8206,0.0,0.0,0.6572,0.1729,0.0,0.0,0.0,0.0,0.0,0.0,0.5442,False,False,False,7.08,0.28,8.26,False,2278.6,,,
002909,,0.3406,1.0,0.7362,0.0,0.0,0.791,0.2094,0.3,0.0,0.0,0.0,0.0,0.0,0.4766,False,False,False,5.52,-0.72,6.28,False,21.0,,碳中和,
002910,,0.0,0.8846,0.5282,0.0,0.0,0.0,0.3041,0.0,0.2677,0.0,0.0,0.0,0.0,0.4345,False,False,False,10.11,3.69,10.55,False,17.3,,,
002911,,0.706,1.0,0.8715,0.0,0.0,0.7221,0.1619,0.0,0.0,0.0,0.0,0.0,0.0,0.4817,False,False,False,10.45,0.67,12.07,False,13240.5,,,
002913,,0.0,1.0,0.6946,0.8422,0.7177,0.3879,0.5564,0.6,1.0,0.0,0.0,0.0,0.7,0.3214,False,False,False,55.98,1.76,51.93,True,16888.3,,小米概念,
002915,,0.0,1.0,0.6549,0.2804,0.5647,0.077,0.4559,0.6,0.7014,0.0,0.0,0.5,1.0,0.4239,False,False,False,21.64,-1.73,20.92,True,62.3,,,
002917,,0.6089,1.0,0.7514,0.3933,0.0,0.0646,0.4668,1.0,0.0,0.0,0.0,0.0,1.0,0.4093,False,False,False,11.97,1.44,13.47,False,31.2,,国防军工,
002918,,0.5342,1.0,0.7194,0.3828,0.0,0.7593,0.2849,0.9,0.0,0.0,0.0,0.0,1.0,0.4622,False,False,False,11.65,0.09,13.15,False,25.0,,,
002919,,0.5872,1.0,0.6829,0.3751,0.0,0.6677,0.2829,0.3,0.0,0.0,0.0,0.0,1.0,0.47,False,False,False,20.0,1.21,22.55,False,52.9,,,
002920,,0.8517,1.0,0.7122,0.0065,0.0,0.6802,0.3108,0.0,0.0,0.0,0.0,0.0,0.0,0.5697,False,False,False,86.95,1.72,104.15,False,518.8,,百度概念,
002921,,0.6007,1.0,0.7129,0.5251,0.0,0.7643,0.2635,0.3,0.0,0.0,1.0,0.0,0.7,0.3476,False,False,False,23.2,-0.09,26.07,False,29.8,,光伏概念,
002922,,0.7613,1.0,0.6227,0.4115,0.0,0.6251,0.3177,0.0,0.0,0.0,1.0,0.0,1.0,0.5904,False,False,False,34.12,0.06,39.88,False,128.1,,光伏/光伏概念/华为概念,
002923,,0.2491,1.0,0.7708,0.0,0.0,0.6837,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.4146,False,False,False,10.07,1.82,12.1,False,2598.9,,,
002925,,0.5045,1.0,0.6078,0.7492,1.0,0.5454,0.3304,0.3,0.7131,1.0,0.0,0.5,1.0,0.3348,False,False,False,20.91,-0.81,20.73,True,152.9,,,
002926,,0.0,0.8127,0.7079,0.1722,0.0,0.1979,0.2266,0.6,0.2871,0.0,0.0,0.0,0.0,0.5385,False,False,False,8.08,4.12,8.33,False,212.1,,,
002927,,0.5666,0.0,0.5783,0.9256,0.452,0.9333,0.2349,0.3,0.5608,0.0,1.0,0.0,1.0,0.6174,False,False,False,20.17,9.98,20.38,False,44.5,,专精特新/华为概念,
002928,,0.1474,0.3821,0.7154,0.0,0.0,0.1213,0.2531,0.3,0.0,0.0,0.0,0.0,0.0,0.6234,False,False,False,7.0,6.71,8.0,False,89.5,,,
002929,,0.8285,1.0,0.6499,1.0,0.0,0.7237,0.1706,0.3,0.0,0.0,0.0,0.0,0.7,0.6117,False,False,False,58.63,0.62,65.16,False,12569.7,,光伏,
002930,,0.2354,0.325,0.3999,0.0,0.0,0.4407,0.3093,0.9,0.0,0.0,1.0,0.0,0.7,0.6402,False,False,False,9.87,7.05,12.29,False,42.8,,,
