symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,sig_needle,pattern_state,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
002383,,0.0227,1.0,0.7123,0.0,0.0,0.5622,0.2694,0.0,0.0,0.0,1.0,0.5,0.0,0.3769,False,False,False,False,无明确战法态,6.8,1.19,7.94,False,50.3,电子信息,生态农业,26.6
002384,,0.0,0.0,0.3169,1.0,1.0,0.2912,0.4905,0.0,1.0,0.0,0.0,0.0,0.7,0.434,False,False,False,False,无明确战法态,261.32,10.0,214.95,True,3622.8,电子信息,绿色照明/AI手机/高压快充,26.6
002385,,0.0,1.0,0.8396,0.0,0.0,0.6872,0.1059,0.3,0.0,0.0,0.0,0.5,0.0,0.4197,False,False,False,False,无明确战法态,2.93,0.69,3.24,False,101.5,农林牧渔,三板精选/猪肉/生物育种,23.4
002386,,0.9044,0.736,0.5473,0.4345,0.5637,0.4241,0.3984,0.3,0.0834,0.0,0.0,0.5,0.0,0.5209,False,False,False,False,无明确战法态,5.62,-4.58,6.08,False,73.1,化工行业,成渝特区/参股金融/水泥概念,21.1
002387,,0.9937,1.0,0.8174,0.563,0.3194,0.7927,0.2455,0.6,0.2649,0.0,0.0,0.5,1.0,0.4649,True,False,False,False,B1候B2,8.09,0.75,8.43,False,112.9,食品行业,业绩预降/股权转让(并购重组)/人脸识别,27.9
002388,,0.8702,0.924,0.424,0.3922,0.0,0.6615,0.3357,0.0,0.0,0.0,0.0,0.0,0.7,0.6263,False,False,False,False,B1候B2,4.47,-3.46,5.3,False,22.6,电子器件,触摸屏/氟化工概念/有机硅概念,46.5
002389,,0.0,1.0,0.7689,0.0,0.0,0.6498,0.281,0.3,0.0,0.0,1.0,0.5,0.0,0.3453,False,False,False,False,无明确战法态,17.76,0.91,19.52,False,174.9,电子器件,光伏/锂电池/业绩预降,46.5
002390,,0.0,1.0,0.7549,0.0,0.0,0.6553,0.1959,0.0,0.0,0.0,1.0,0.5,0.0,0.2848,False,False,False,False,无明确战法态,2.71,-0.37,2.92,False,52.2,生物制药,基因测序/参股金融/肝炎概念,34.3
002391,,0.0,1.0,0.8177,0.0,0.0,0.7288,0.19,0.0,0.0,0.0,0.0,0.5,0.0,0.3956,False,False,False,False,无明确战法态,5.07,-0.98,5.5,False,23.5,农药化肥,券商重仓/化肥,23.9
002392,,0.7624,1.0,0.5118,0.4264,0.0,0.639,0.1387,0.3,0.0,0.0,0.0,0.0,0.0,0.5862,False,False,False,False,无明确战法态,7.36,-2.0,8.26,False,85.2,建筑建材,涉矿概念/金融参股/参股券商,16.5
002393,,0.0,1.0,0.7492,0.0,0.2738,0.313,0.5073,0.3,0.0,0.0,0.0,1.0,0.0,0.3514,False,False,False,False,无明确战法态,14.3,-2.19,15.33,False,42.9,生物制药,专精特新/阿尔茨海默概念/核污染防治,34.3
002394,,0.0682,0.8005,0.5033,0.0,0.0,0.351,0.2245,0.0,0.0,0.0,0.0,1.0,0.0,0.4654,False,False,False,False,无明确战法态,9.13,-4.2,10.74,False,29.5,纺织行业,,22.0
002396,,0.0,1.0,0.37,0.0,1.0,0.0,0.2124,0.6,1.0,0.0,0.0,1.0,0.0,0.4031,False,False,False,False,无明确战法态,28.96,-0.48,23.51,True,219.3,电子信息,鸿蒙概念/海峡西岸/物联网,26.6
002397,,0.6945,1.0,0.6387,0.0,0.0,0.5904,0.2102,0.3,0.0,0.0,0.0,0.0,0.0,0.5359,False,False,False,False,无明确战法态,3.71,0.54,4.29,False,24.0,服装鞋类,长株潭/参股金融/网红经济,27.7
002398,,0.1651,1.0,0.7156,0.0,0.0,0.4877,0.184,0.3,0.0,0.0,0.0,0.0,0.0,0.4313,False,False,False,False,无明确战法态,3.7,-1.33,4.34,False,22.6,建筑建材,海峡西岸/民营银行/业绩预升,16.5
002399,,0.0,1.0,0.751,0.0,0.2454,0.555,0.2777,0.0,0.0737,0.0,0.0,1.0,0.0,0.3259,False,False,False,False,无明确战法态,9.31,-0.64,9.82,False,116.1,生物制药,免疫治疗/生物疫苗,34.3
002400,,0.5503,1.0,0.7297,0.0,0.0,0.6524,0.1307,0.0,0.0,0.0,1.0,0.0,0.0,0.6117,False,False,False,False,无明确战法态,5.98,1.01,7.5,False,103.2,印刷包装,业绩预升/QFII重仓/短剧游戏,16.9
002401,,0.4239,1.0,0.8089,0.0,0.0,0.7009,0.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.4975,False,False,False,False,无明确战法态,11.45,-0.52,13.1,False,42.5,电子信息,碳中和/碳交易/ETC,26.6
002402,,0.391,1.0,0.6668,0.0,0.0,0.4986,0.2011,0.3,0.0,0.0,1.0,0.5,0.0,0.3451,False,False,False,False,无明确战法态,23.93,1.36,27.19,False,195.9,电子器件,国防军工/绿色照明/语音技术,46.5
002403,,0.0,1.0,0.6735,0.0922,0.4555,0.0,0.2261,0.3,0.0216,0.0,0.0,1.0,0.0,0.324,False,False,False,False,无明确战法态,9.69,-1.12,10.25,False,28.8,家电行业,参股保险/互联网保险/减速器,30.5
002404,,0.0421,1.0,0.7793,0.0,0.0,0.8863,0.2649,0.9,0.0,0.0,0.0,0.5,0.0,0.3928,False,False,False,False,无明确战法态,5.66,-1.39,6.31,False,25.8,纺织行业,光伏/光伏概念/金融改革,22.0
002405,,0.3564,1.0,0.8024,0.0,0.0,0.7399,0.0776,0.0,0.0,0.0,0.0,0.0,0.0,0.489,False,False,False,False,无明确战法态,6.38,-0.47,7.82,False,150.3,电子信息,国防军工/军工航天/业绩预降,26.6
002406,,0.0,0.7743,0.6255,0.0,0.0,0.7122,0.1253,0.0,0.0,0.0,0.0,0.5,0.0,0.5397,False,False,False,False,无明确战法态,6.81,-4.35,7.41,False,41.0,汽车制造,国防军工/军工航天,20.5
002407,,1.0,0.8946,0.4967,1.0,1.0,0.5276,0.4348,0.3,1.0,1.0,0.0,0.5,0.7,0.3981,False,False,False,False,无明确战法态,43.65,3.63,39.73,True,470.9,化工行业,锂电池/业绩预降/节能环保,21.1
002408,,0.0386,1.0,0.75,0.0,0.0,0.6741,0.2283,0.0,0.0,0.0,0.0,0.5,0.0,0.4554,False,False,False,False,无明确战法态,4.7,-2.08,5.28,False,129.3,化工行业,黄河三角/节能环保/环氧丙烷,21.1
002409,,0.4397,0.0,0.5077,1.0,1.0,0.5506,0.7107,0.0,1.0,0.0,1.0,0.5,0.7,0.2473,False,False,True,False,B1候B2,209.0,10.0,147.91,True,665.7,化工行业,海工装备/存储芯片/国家大基金持股,21.1
002410,,0.0,1.0,0.7965,0.0,0.0,0.6522,0.2502,0.0,0.0,0.0,1.0,0.5,0.0,0.3954,False,False,False,False,无明确战法态,8.21,0.24,9.51,False,128.9,电子信息,雄安新区/业绩预升/多模态AI,26.6
002412,,0.0,0.4229,0.2857,0.0,0.0601,0.0,0.3597,0.3,0.5372,0.0,1.0,0.5,0.0,0.4103,False,False,False,False,无明确战法态,6.26,6.46,6.23,True,31.2,生物制药,长株潭/农业种植,34.3
002413,,0.7025,0.8649,0.5458,0.0,0.0,0.545,0.3009,0.0,0.0,0.0,1.0,0.0,0.0,0.5849,False,False,False,False,无明确战法态,8.99,3.81,10.92,False,116.5,机械行业,国防军工/军工航天/军工信息化,21.4
002414,,0.0,0.0,1.0,0.1387,0.0104,0.9342,0.3735,0.0,0.4446,0.0,1.0,0.0,0.0,0.5268,False,False,False,False,无明确战法态,13.31,10.0,13.49,False,452.4,仪器仪表,鸿蒙概念/国防军工/军工航天,20.2
002415,,0.0,0.9954,0.6972,0.6315,1.0,0.2475,0.6635,0.6,1.0,0.0,0.0,1.0,0.0,0.3581,False,False,False,False,无明确战法态,35.39,3.03,32.81,True,3201.6,仪器仪表,整体上市/社保重仓/基金重仓,20.2
002416,,0.6916,1.0,0.7785,0.0,0.0,0.5711,0.1981,0.3,0.0,0.0,0.0,0.0,0.0,0.5511,False,False,False,False,无明确战法态,8.57,-1.83,10.73,False,104.9,商业百货,网络游戏/前海概念/参股保险,24.6
002418,,0.5886,1.0,0.5857,0.0,0.0,0.7631,0.1549,0.0,0.0,0.0,0.0,0.0,0.0,0.6977,False,False,False,False,无明确战法态,3.55,0.28,4.57,False,40.3,机械行业,涉矿概念/金融改革/业绩预降,21.4
002419,,0.0,1.0,0.8122,0.0,0.0,0.768,0.3077,0.3,0.0,0.0,1.0,0.5,0.0,0.3535,False,False,False,False,无明确战法态,4.28,0.47,4.79,False,50.0,商业百货,白酒概念/内贸规划/粮食概念,24.6
002420,,0.5728,1.0,0.6636,0.0,0.0,0.4992,0.2063,0.3,0.0,0.0,0.0,0.5,0.0,0.4888,False,False,False,False,无明确战法态,5.27,-1.5,6.2,False,21.3,塑料制品,,12.0
002421,,0.6035,1.0,0.6989,0.5629,0.0,0.9447,0.2238,0.0,0.0,0.0,0.0,0.0,0.7,0.6086,False,False,False,False,无明确战法态,3.08,-0.65,3.65,False,61.7,电子信息,业绩预升/节能环保,26.6
002422,,0.2415,1.0,0.4759,1.0,1.0,0.0,0.4225,0.6,1.0,0.0,0.0,1.0,0.7,0.2964,False,False,False,False,无明确战法态,42.7,1.72,37.25,True,554.5,生物制药,仿制药/成渝特区/抗癌,34.3
002423,,0.0,1.0,0.825,0.0192,0.2948,0.7239,0.1704,0.6,0.0536,0.0,1.0,0.5,0.0,0.264,False,False,False,False,无明确战法态,8.81,0.57,9.26,False,203.0,钢铁行业,国防军工/军工航天/参股保险,20.4
002424,,0.0,1.0,0.8512,0.2313,0.2082,0.7088,0.2647,0.0,0.2474,0.0,0.0,0.5,0.0,0.3391,False,False,False,False,无明确战法态,4.44,-0.89,4.6,False,51.1,生物制药,民营医院,34.3
002425,,0.1056,1.0,0.6717,0.0,0.0,0.5011,0.2795,0.0,0.0,0.0,0.0,0.5,1.0,0.4071,False,False,False,False,无明确战法态,2.68,1.52,2.99,False,24.7,服装鞋类,快手概念/云游戏,27.7
002426,,0.923,1.0,0.6835,0.4768,0.0,0.8024,0.4589,0.6,0.0,0.0,0.0,0.0,1.0,0.5815,False,False,False,False,B1候B2,3.42,1.48,3.83,False,116.4,电子器件,锂电池/触摸屏/AI PC,46.5
002427,,1.0,0.9599,0.537,0.0,0.0,0.5034,0.2874,0.3,0.0,0.0,0.0,0.5,0.0,0.4692,False,False,False,False,无明确战法态,4.18,-3.24,5.16,False,41.2,化纤行业,锂电池/业绩预降,16.4
002428,,0.6558,0.83,0.169,1.0,1.0,0.5135,0.5315,0.3,1.0,1.0,0.0,0.5,0.7,0.4108,False,False,False,False,B1候B2,102.98,4.02,93.35,True,672.5,有色金属,光伏/国防军工/军工航天,21.9
002429,,0.0,0.3152,0.3239,0.3252,0.0,0.3862,0.3432,0.3,0.9128,0.0,1.0,0.5,0.7,0.3212,False,False,False,False,无明确战法态,11.3,7.11,11.07,True,511.2,家电行业,绿色照明/短剧游戏/F5G概念,30.5
002430,,1.0,1.0,0.6778,0.4258,0.2924,0.6472,0.5026,0.3,0.0,0.0,0.0,0.5,0.0,0.4763,False,False,False,False,无明确战法态,25.31,0.28,28.12,False,247.5,机械行业,超导概念/券商重仓/QFII重仓,21.4
002431,,0.0,1.0,0.4444,0.0,0.0,0.4256,0.2031,0.3,0.0,0.0,0.0,0.5,0.0,0.5386,False,False,False,False,无明确战法态,1.3,-1.52,1.67,False,23.4,建筑建材,横琴新区/土地流转,16.5
002432,,0.9049,1.0,0.5985,0.3788,0.0,0.7549,0.1259,0.3,0.0,0.0,0.0,0.0,0.0,0.5188,False,False,False,False,无明确战法态,58.36,-2.1,67.86,False,271.5,医疗器械,天津自贸区/血氧仪,24.7
002436,,0.7142,0.0,0.4209,1.0,1.0,0.7132,0.3605,0.0,1.0,1.0,1.0,0.0,0.7,0.3684,False,False,False,False,B1候B2,44.45,10.0,40.12,True,674.7,电子器件,华为概念/国防军工/军工航天,46.5
002437,,0.0,1.0,0.6322,0.0,0.7289,0.3839,0.5027,0.0,0.4608,0.0,0.0,1.0,0.0,0.3163,False,False,False,False,无明确战法态,2.96,2.07,2.97,False,62.2,生物制药,基因概念/抗癌/参股金融,34.3
002438,,0.6452,1.0,0.6134,0.0,0.0,0.6172,0.2275,0.0,0.0,0.0,0.0,0.0,0.0,0.6424,False,False,False,False,无明确战法态,13.28,-1.26,15.58,False,62.3,机械行业,核电核能/航空发动机,21.4
002439,,0.0,1.0,0.7393,0.0,0.0,0.312,0.2704,0.3,0.3554,0.0,1.0,0.5,0.0,0.4277,False,False,False,False,无明确战法态,13.43,0.98,13.71,False,97.8,电子信息,国防军工/军工航天/信息安全,26.6
002440,,0.9958,1.0,0.6551,0.3991,0.9384,0.5965,0.3057,0.6,0.0,0.0,0.0,0.5,0.0,0.4852,False,False,False,False,无明确战法态,9.53,0.63,10.53,False,90.2,化工行业,业绩预升/氟化工概念/染料,21.1
002441,,0.6127,1.0,0.7358,0.0,0.0,0.6622,0.2153,0.3,0.0,0.0,0.0,0.0,0.0,0.575,False,False,False,False,无明确战法态,7.51,-0.79,8.76,False,29.9,商业百货,智能电网/数字经济,24.6
002442,,0.6467,1.0,0.6371,0.0,0.0,0.8354,0.113,0.3,0.0,0.0,0.0,0.0,0.0,0.5391,False,False,False,False,无明确战法态,4.87,-1.81,5.62,False,24.0,化工行业,光伏/京津冀/业绩预降,21.1
002443,,0.2438,1.0,0.6208,0.3543,0.0,0.8004,0.1245,0.0,0.0,0.0,0.0,0.5,0.7,0.5058,False,False,False,False,无明确战法态,9.55,-1.24,10.56,False,49.6,钢铁行业,油气改革/地下管网/石墨烯,20.4
002444,,0.3633,0.0155,0.6062,0.3422,0.7502,0.0,0.2446,0.3,0.0995,0.0,0.0,1.0,0.0,0.4757,False,False,False,False,无明确战法态,29.76,-8.91,31.88,False,341.3,机械行业,业绩预升/参股金融,21.4
002445,,0.4454,1.0,0.708,0.0,0.0,0.8053,0.2613,0.0,0.0,0.0,0.0,0.0,0.0,0.5379,False,False,False,False,无明确战法态,2.72,-0.73,3.19,False,64.4,机械行业,QFII重仓/手机游戏,21.4
002446,,0.126,1.0,0.6529,0.5907,0.3962,0.6692,0.3503,0.6,0.38,0.0,1.0,0.0,1.0,0.476,False,False,False,False,无明确战法态,10.34,1.57,10.67,False,87.7,电子信息,国防军工/5G概念/军工航天,26.6
002448,,0.5002,1.0,0.7003,0.0,0.0,0.6709,0.2355,0.6,0.0,0.0,0.0,0.5,0.0,0.4921,False,False,False,False,无明确战法态,11.64,-1.27,13.29,False,67.6,交通运输,QFII重仓/工业母机/农机,26.2
002449,,0.7617,1.0,0.6652,0.1427,0.0,0.8233,0.162,0.3,0.0,0.0,0.0,0.0,1.0,0.6222,False,False,False,False,无明确战法态,6.83,0.89,7.88,False,42.2,电子器件,涉矿概念/绿色照明/血氧仪,46.5
002451,,0.4485,1.0,0.6642,0.0,0.0,0.646,0.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.5759,False,False,False,False,无明确战法态,6.73,-0.3,8.22,False,29.6,发电设备,国防军工/军工航天/业绩预升,15.0
002452,,0.7518,0.6199,0.3234,0.9473,1.0,0.257,0.3873,0.3,0.6365,0.0,0.0,1.0,0.7,0.4356,False,False,False,False,无明确战法态,11.48,-5.28,11.71,False,59.5,电器行业,长株潭/业绩预升/柔性直流输电,17.5
002453,,0.6786,1.0,0.4706,0.0,0.0,0.5066,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0.6264,False,False,False,False,无明确战法态,4.12,2.23,5.15,False,24.8,化工行业,,21.1
002454,,0.2361,1.0,0.8056,0.0,0.0,0.7472,0.1641,0.0,0.0,0.0,0.0,0.5,0.0,0.603,False,False,False,False,无明确战法态,4.79,-0.21,6.43,False,42.0,汽车制造,,20.5
002455,,0.8449,1.0,0.5502,0.0,0.0,0.5834,0.1264,0.3,0.0,0.0,0.0,0.0,0.0,0.7269,False,False,False,False,无明确战法态,6.55,-1.8,8.75,False,43.3,化工行业,钠电池/锂电池/石墨电极,21.1
002456,,0.0337,0.1143,0.3394,0.4647,0.5982,0.0,0.4997,0.9,0.6658,0.0,1.0,0.5,1.0,0.5471,False,False,False,False,无明确战法态,9.51,8.31,9.25,True,315.5,电子器件,触摸屏/智能家居/业绩预升,46.5
002457,,0.0,1.0,0.6641,0.8555,1.0,0.1082,0.9072,0.9,1.0,0.0,0.0,1.0,1.0,0.2504,False,False,False,False,B2确认,15.06,-2.71,12.74,True,50.2,塑料制品,乡村振兴/水利建设/民营银行,12.0
002458,,0.1535,1.0,0.6919,0.728,1.0,0.0489,0.2125,0.0,0.7639,1.0,0.0,1.0,0.0,0.3052,False,False,False,False,B1候B2,8.36,-0.95,8.24,True,80.8,农林牧渔,黄河三角/猪肉/养鸡,23.4
002459,,0.9664,1.0,0.7518,0.0,0.0,0.7843,0.1467,0.3,0.0,0.0,0.0,0.0,0.0,0.5088,False,False,False,True,单针探底,7.5,-0.27,9.26,False,247.9,机械行业,光伏/HIT电池/涉矿概念,21.4
002460,,0.7666,1.0,0.5609,0.0,0.0,0.3369,0.1582,0.0,0.0,0.0,0.0,0.0,0.0,0.7081,False,False,False,False,无明确战法态,55.99,-0.32,69.51,False,678.2,有色金属,盐湖提锂/固态电池/锂电池,21.9
002461,,0.0,1.0,0.8638,0.0,0.0,0.8815,0.186,0.3,0.0,0.0,0.0,0.5,0.0,0.5046,False,False,False,False,无明确战法态,7.69,-1.79,8.72,False,170.2,酿酒行业,,19.2
002462,,0.0,1.0,0.7838,0.0,0.0,0.8812,0.3516,0.0,0.0,0.0,0.0,0.5,0.0,0.5379,False,False,False,False,无明确战法态,10.96,-1.26,12.86,False,31.9,商业百货,,24.6
002463,,0.3806,0.317,0.5205,1.0,1.0,0.5869,0.3408,0.0,1.0,1.0,0.0,0.0,0.7,0.3218,False,False,False,False,B1候B2,137.3,7.1,124.94,True,2640.0,电子器件,污水处理/海峡两岸/毫米波雷达,46.5
002465,,0.2173,0.9619,0.6247,0.0,0.0,0.7546,0.1642,0.3,0.0,0.0,1.0,0.5,0.0,0.3986,False,False,False,False,无明确战法态,12.47,3.23,14.27,False,309.0,电子信息,国防军工/军工航天/信托重仓,26.6
002466,,0.9188,0.4112,0.4318,0.3079,0.0,0.2098,0.2633,0.0,0.0,0.0,0.0,0.0,0.0,0.617,False,False,False,False,无明确战法态,49.79,-6.53,61.65,False,734.8,化工行业,盐湖提锂/固态电池/成渝特区,21.1
002467,,0.0,1.0,0.5736,0.0,0.0,0.0,0.1999,0.3,0.0,0.0,0.0,0.0,0.0,0.4452,False,False,False,False,无明确战法态,4.58,-2.35,5.56,False,62.6,电子信息,业绩预升/本月解禁,26.6
002468,,0.0,1.0,0.8317,0.5864,1.0,0.3567,0.3162,0.3,1.0,0.0,0.0,1.0,0.0,0.2279,False,False,False,False,无明确战法态,16.09,-0.92,14.92,True,235.6,建筑建材,乡村振兴/业绩预降/本月解禁,16.5
002469,,0.6376,1.0,0.8447,0.0,0.0,0.9001,0.2676,0.6,0.0,0.0,0.0,0.0,0.0,0.5822,False,False,False,False,无明确战法态,5.55,-0.54,6.7,False,34.9,建筑建材,黄河三角/固废处理/业绩预升,16.5
002470,,0.6947,1.0,0.7193,0.0,0.0,0.6828,0.2158,0.6,0.0,0.0,0.0,0.0,0.0,0.5811,False,False,False,False,无明确战法态,1.9,0.0,2.28,False,62.4,农药化肥,三板精选/黄河三角/涉矿概念,23.9
002471,,0.6397,1.0,0.6854,0.0,0.0,0.7298,0.2595,0.3,0.0,0.0,0.0,0.0,0.0,0.5338,False,False,False,False,无明确战法态,5.53,0.36,7.09,False,74.3,发电设备,业绩预升/本月解禁,15.0
002472,,0.0,1.0,0.6993,0.6882,1.0,0.4506,0.2478,0.3,0.7616,0.0,0.0,1.0,0.7,0.3286,False,False,False,False,无明确战法态,42.52,0.43,41.53,True,318.3,机械行业,本月解禁,21.4
002474,,0.1858,1.0,0.704,0.0,0.0,0.7862,0.2753,0.3,0.0,0.0,1.0,0.0,0.0,0.4426,False,False,False,False,无明确战法态,5.65,0.36,6.75,False,29.9,电子信息,海峡西岸/国产软件/信息安全,26.6
002475,,0.2396,0.9691,0.4707,0.6111,0.0,0.5345,0.2541,0.0,0.5266,0.0,0.0,0.0,0.7,0.4021,False,False,False,False,无明确战法态,64.46,3.19,66.04,False,4706.5,电子器件,本月解禁/同花顺出海50/同花顺漂亮100,46.5
002476,,0.773,1.0,0.7635,0.0,0.0,0.6285,0.2499,0.3,0.0,0.0,0.0,0.0,0.0,0.5674,False,False,False,False,无明确战法态,4.52,0.22,5.31,False,27.7,化工行业,光伏/黄河三角/页岩气,21.1
002478,,0.5445,1.0,0.5238,0.0,0.0,0.5273,0.1708,0.0,0.0,0.0,0.0,0.0,0.0,0.548,False,False,False,False,无明确战法态,5.91,-1.83,7.53,False,42.7,钢铁行业,核电核能/页岩气/本月解禁,20.4
002479,,0.0,1.0,0.7778,0.0,0.0,0.3528,0.2113,0.3,0.0,0.0,0.0,0.5,0.0,0.4268,False,False,False,False,无明确战法态,4.42,-1.78,4.9,False,38.1,电力行业,黄金概念/节能环保/本月解禁,12.0
002480,,0.3787,1.0,0.8284,0.0,0.0,0.8252,0.3258,0.6,0.0,0.0,1.0,0.0,0.0,0.3653,False,False,False,False,无明确战法态,5.09,0.79,5.69,False,39.1,机械行业,钠电池/成渝特区/本月解禁,21.4
002481,,0.0,1.0,0.8171,0.0018,0.1185,0.5797,0.397,0.0,0.068,0.0,0.0,0.5,0.0,0.3752,False,False,False,False,无明确战法态,3.95,-1.5,4.15,False,44.2,食品行业,黄河三角/涉矿概念/业绩预降,27.9
002482,,0.0,1.0,0.7222,0.0,0.0,0.5296,0.2999,0.3,0.0,0.0,1.0,0.5,0.0,0.3761,False,False,False,False,无明确战法态,1.22,1.67,1.42,False,45.7,建筑建材,业绩预升/本月解禁/深圳国企改革,16.5
002483,,0.0,1.0,0.72,0.0,0.0,0.6192,0.1657,0.3,0.0,0.0,0.0,0.5,0.0,0.5329,False,False,False,False,无明确战法态,4.91,-1.8,6.65,False,43.5,机械行业,业绩预升/本月解禁/航运概念,21.4
002484,,0.8385,0.1337,0.3403,1.0,1.0,0.6112,0.2559,0.0,1.0,1.0,1.0,0.5,0.7,0.446,False,False,False,False,B1候B2,90.54,8.2,78.92,True,742.9,电子器件,华为概念/机器人概念/本月解禁,46.5
002485,,0.0,0.9444,0.5889,1.0,1.0,0.258,0.3993,0.9,1.0,0.0,0.0,1.0,0.0,0.3002,False,False,False,False,无明确战法态,5.8,-3.33,5.13,True,31.6,服装鞋类,黄河三角/旅游概念,27.7
002486,,0.0,1.0,0.6215,0.0,0.0,0.52,0.2096,0.3,0.0,0.0,0.0,0.5,0.0,0.4009,False,False,False,False,无明确战法态,2.26,-1.31,2.48,False,18.5,服装鞋类,网络游戏,27.7
002487,,0.7646,1.0,0.6174,0.0,0.0,0.188,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.6187,False,False,False,False,无明确战法态,47.0,0.64,63.29,False,296.5,钢铁行业,风能概念/业绩预升/航运概念,20.4
002488,,0.2312,1.0,0.6633,0.0,0.0,0.6216,0.2981,0.0,0.0,0.0,0.0,0.5,0.0,0.4904,False,False,False,False,无明确战法态,8.76,-1.68,10.27,False,80.6,汽车制造,光伏,20.5
002489,,0.0,1.0,0.8046,0.0,0.0,0.9332,0.09,0.0,0.0,0.0,0.0,0.5,0.0,0.5867,False,False,False,False,无明确战法态,2.74,0.37,3.21,False,52.4,家具行业,参股银行/独角兽概念/共同富裕示范区,24.9
002490,,0.0,0.0,0.5122,0.0,0.0,0.0,0.3242,0.6,0.4011,0.0,1.0,0.5,0.0,0.4707,False,False,False,False,无明确战法态,7.67,10.04,7.79,False,41.6,机械行业,黄河三角/含H股,21.4
002491,,1.0,0.9914,0.484,1.0,0.1642,0.6167,0.1837,0.0,0.6617,0.0,1.0,0.0,0.7,0.5424,False,False,False,False,B1候B2,23.3,3.05,24.72,False,274.1,电子信息,5G概念/锂电池/宽带提速,26.6
002492,,0.7568,1.0,0.7555,0.0,0.0,0.7376,0.2265,0.3,0.0,0.0,0.0,0.0,0.0,0.5284,False,False,False,False,无明确战法态,5.21,0.58,6.35,False,20.7,交通运输,横琴新区/统一大市场,26.2
002493,,0.3367,1.0,0.6409,0.159,0.1789,0.5965,0.2753,0.0,0.0758,0.0,0.0,0.5,0.0,0.3754,False,False,False,False,无明确战法态,10.98,-1.44,11.89,False,1025.3,化纤行业,油气改革/业绩预降/参股金融,16.4
002494,,0.0,1.0,0.7076,0.0,0.0,0.6515,0.1822,0.0,0.0,0.0,1.0,0.5,0.0,0.3512,False,False,False,False,无明确战法态,4.55,-0.22,5.06,False,13.0,服装鞋类,,27.7
002495,,0.0,1.0,0.6855,0.0,0.0,0.5667,0.1959,0.0,0.0,0.0,0.0,0.5,0.0,0.4759,False,False,False,False,无明确战法态,2.11,-0.47,2.33,False,14.6,食品行业,,27.9
002496,,0.0,1.0,0.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4599,False,False,False,False,无明确战法态,2.03,-1.93,2.43,False,24.0,农药化肥,ST板块/业绩预升/参股金融,23.9
002497,,0.0,0.0053,0.4502,0.0,0.0,0.0,0.3228,0.0,0.0,0.0,0.0,0.5,0.0,0.5509,False,False,False,False,无明确战法态,20.2,-8.97,23.23,False,214.0,化工行业,国防军工/成渝特区/锂电池,21.1
002498,,0.5597,1.0,0.6433,0.0,0.0,0.7934,0.1663,0.0,0.0,0.0,0.0,0.0,0.0,0.6636,False,False,False,False,无明确战法态,6.04,1.0,7.49,False,200.9,发电设备,黄河三角/自贸区/日韩贸易,15.0
002500,,0.0,1.0,0.8619,0.3344,0.9533,0.8006,0.4547,0.6,0.5097,0.0,1.0,1.0,0.0,0.3064,False,False,False,False,无明确战法态,5.35,0.75,5.33,True,192.1,金融行业,,39.0
002501,,0.0,1.0,0.5929,0.0,0.0,0.7044,0.3003,0.3,0.0,0.0,1.0,0.5,0.0,0.3236,False,False,False,False,无明确战法态,1.32,0.76,1.5,False,46.8,有色金属,朝鲜改革/国防军工/军工航天,21.9
002506,,0.8789,1.0,0.6692,0.0,0.0,0.6828,0.2897,0.3,0.0,0.0,0.0,0.0,0.0,0.6418,False,False,False,False,无明确战法态,2.62,0.0,3.54,False,153.1,电子器件,光伏/HIT电池/BC电池,46.5
002507,,0.0,1.0,0.8455,0.1307,0.0,0.5368,0.225,0.0,0.0991,0.0,0.0,0.5,0.0,0.4219,False,False,False,False,无明确战法态,10.99,-2.05,11.64,False,126.5,食品行业,成渝特区/超级品牌/预制菜,27.9
002508,,0.0,1.0,0.8759,0.0,0.0,0.7843,0.1229,0.0,0.0,0.0,0.0,0.5,0.0,0.4765,False,False,False,False,无明确战法态,14.91,-0.86,16.61,False,139.2,家电行业,,30.5
002510,,0.6307,1.0,0.7619,0.0,0.0,0.8081,0.3481,0.3,0.0,0.0,0.0,0.0,0.0,0.478,False,False,False,False,无明确战法态,5.25,-1.32,6.29,False,52.8,汽车制造,大飞机/天津自贸/天津自贸区,20.5
002511,,0.0,1.0,0.8106,0.0,0.0526,0.5849,0.2666,0.0,0.1163,0.0,0.0,0.5,0.0,0.416,False,False,False,False,无明确战法态,6.94,-1.42,7.32,False,87.8,造纸行业,婴童概念/QFII重仓,25.7
002512,,0.0,1.0,0.4902,0.0,0.0,0.3943,0.2618,0.3,0.0,0.0,1.0,0.5,1.0,0.3198,False,False,False,False,无明确战法态,3.44,1.18,4.03,False,37.7,电子器件,电子支付,46.5
