symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,sig_needle,pattern_state,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
002485,,0.0,0.6622,0.6649,0.8326,1.0,0.4293,0.4868,0.9,1.0,0.0,1.0,1.0,0.0,0.3066,False,False,False,False,无明确战法态,5.85,5.03,4.96,True,31.8,服装鞋类,黄河三角/旅游概念,47.0
002486,,0.0884,1.0,0.6997,0.0,0.0,0.5104,0.1895,0.3,0.0,0.0,0.0,0.0,0.0,0.4794,False,False,False,False,无明确战法态,2.27,2.25,2.51,False,18.6,服装鞋类,网络游戏,47.0
002487,,0.2984,1.0,0.7756,0.0,0.0,0.6584,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.499,False,False,False,False,无明确战法态,56.05,2.52,65.46,False,353.6,钢铁行业,风能概念/业绩预升/航运概念,29.8
002488,,0.0,0.6247,0.5624,0.0,0.0,0.4448,0.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.45,False,False,False,False,无明确战法态,9.62,5.25,10.43,False,88.5,汽车制造,光伏,40.0
002489,,0.0,1.0,0.8327,0.0,0.0,0.8964,0.1477,0.3,0.0,0.0,0.0,0.0,0.0,0.5933,False,False,False,False,无明确战法态,2.84,1.79,3.29,False,54.3,家具行业,参股银行/独角兽概念/共同富裕示范区,39.0
002490,,0.0,1.0,0.7235,0.0,0.0,0.8067,0.2353,0.3,0.0,0.0,0.0,0.0,0.0,0.6022,False,False,False,False,无明确战法态,6.66,2.3,7.93,False,36.1,机械行业,黄河三角/含H股,36.7
002491,,1.0,0.774,0.5794,1.0,1.0,0.6397,0.2267,0.0,1.0,1.0,0.0,0.5,0.7,0.484,False,False,False,False,无明确战法态,25.47,-4.36,24.7,True,299.6,电子信息,5G概念/锂电池/宽带提速,32.2
002492,,0.0464,1.0,0.5499,0.0,0.0,0.4865,0.2198,0.3,0.0,0.0,0.0,0.0,0.0,0.5528,False,False,False,False,无明确战法态,5.64,2.92,6.49,False,22.4,交通运输,横琴新区/统一大市场,32.0
002493,,0.0305,0.6449,0.586,0.1378,0.1568,0.1836,0.2931,0.0,0.4898,0.0,0.0,0.5,0.0,0.51,False,False,False,False,无明确战法态,11.68,5.13,11.91,False,1090.7,化纤行业,油气改革/业绩预降/参股金融,37.1
002494,,0.0,1.0,0.7391,0.0,0.0,0.485,0.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.4611,False,False,False,False,无明确战法态,4.73,2.83,5.13,False,13.6,服装鞋类,,47.0
002495,,0.0,0.9471,0.7472,0.0,0.0,0.5872,0.1653,0.0,0.0,0.0,0.0,0.0,0.0,0.4643,False,False,False,False,无明确战法态,2.18,3.32,2.37,False,15.1,食品行业,,35.0
002496,,0.0,0.0,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4907,False,False,False,False,无明确战法态,2.23,9.85,2.46,False,26.3,农药化肥,ST板块/业绩预升/参股金融,33.4
002497,,0.0,1.0,0.5883,0.0,0.0,0.287,0.4093,0.0,0.1872,0.0,0.0,0.0,0.0,0.3745,False,False,False,False,无明确战法态,21.87,0.05,23.38,False,231.7,化工行业,国防军工/成渝特区/锂电池,39.0
002498,,0.8016,1.0,0.7645,0.0,0.0,0.8175,0.1589,0.0,0.0,0.0,1.0,0.0,0.0,0.4966,False,False,False,False,无明确战法态,6.66,2.3,7.7,False,221.6,发电设备,黄河三角/自贸区/日韩贸易,28.3
002500,,0.0,1.0,0.8513,0.2301,0.8619,0.7037,0.5428,0.6,0.5778,0.0,0.0,1.0,0.0,0.3411,False,False,False,False,无明确战法态,5.38,0.0,5.32,True,193.1,金融行业,,39.0
002501,,0.0,0.6162,0.596,0.0,0.0,0.692,0.301,0.3,0.0,0.0,0.0,0.5,0.0,0.5673,False,False,False,False,无明确战法态,1.39,5.3,1.53,False,49.3,有色金属,朝鲜改革/国防军工/军工航天,36.0
002506,,0.2231,1.0,0.693,0.0,0.0,0.6695,0.2748,0.3,0.0,0.0,0.0,0.5,0.0,0.5272,False,False,False,False,无明确战法态,2.97,-2.3,3.64,False,173.6,电子器件,光伏/HIT电池/BC电池,73.7
002507,,0.0,1.0,0.8743,0.1207,0.0,0.6816,0.2021,0.0,0.1679,0.0,0.0,0.0,0.0,0.4428,False,False,False,False,无明确战法态,11.17,0.27,11.72,False,128.5,食品行业,成渝特区/超级品牌/预制菜,35.0
002508,,0.0,1.0,0.7481,0.0,0.0,0.3063,0.1237,0.0,0.0,0.0,0.0,0.5,0.0,0.4678,False,False,False,False,无明确战法态,15.22,-0.85,16.86,False,142.1,家电行业,,35.7
002510,,0.0,1.0,0.7805,0.0,0.0,0.6864,0.3231,0.3,0.0,0.0,0.0,0.0,0.0,0.4592,False,False,False,False,无明确战法态,5.78,0.17,6.45,False,58.1,汽车制造,大飞机/天津自贸/天津自贸区,40.0
002511,,0.0,1.0,0.8056,0.0,0.0,0.5606,0.2262,0.0,0.1103,0.0,0.0,0.5,0.0,0.4142,False,False,False,False,无明确战法态,6.96,1.46,7.36,False,88.0,造纸行业,婴童概念/QFII重仓,31.9
002512,,0.0,1.0,0.6285,0.0,0.0,0.5804,0.2406,0.3,0.0,0.0,0.0,0.0,1.0,0.5415,False,False,False,False,无明确战法态,3.46,1.47,4.19,False,37.9,电子器件,电子支付,73.7
002513,,0.0,1.0,0.7819,0.0,0.0,0.7297,0.078,0.3,0.0,0.0,0.0,0.0,0.0,0.5711,False,False,False,False,无明确战法态,4.96,1.43,5.75,False,14.3,农药化肥,草甘膦/染料,33.4
002514,,0.092,0.6379,0.8276,0.0,0.0,0.3908,0.1081,0.6,0.0,0.0,0.0,0.0,0.0,0.6899,False,False,False,False,无明确战法态,2.2,-5.17,3.51,False,12.2,机械行业,光伏/业绩预降,36.7
002515,,1.0,0.9444,0.6768,1.0,1.0,0.743,0.6229,0.6,1.0,0.0,0.0,0.5,0.7,0.3374,False,False,False,False,无明确战法态,9.57,-3.33,8.19,True,105.4,食品行业,共同富裕示范区/人造肉/网红经济,35.0
002516,,0.0,1.0,0.7861,0.2737,0.0,0.6557,0.245,0.6,0.2322,0.0,0.0,0.0,0.7,0.4427,False,False,False,False,无明确战法态,5.64,0.53,5.94,False,82.2,纺织行业,光伏,36.5
002517,,0.0,1.0,0.6276,0.0,0.7253,0.2022,0.4362,0.3,0.472,0.0,0.0,1.0,0.0,0.3496,False,False,False,False,无明确战法态,16.92,2.73,16.79,True,319.6,服装鞋类,海峡西岸/业绩预降/电子竞技,47.0
002518,,0.9831,1.0,0.6726,0.4021,0.122,0.6035,0.0901,0.0,0.2621,0.0,0.0,0.5,0.7,0.5063,False,False,False,False,无明确战法态,47.8,-2.59,51.24,False,270.1,仪器仪表,光伏/阿里巴巴概念/抖音概念(字节概念),34.2
002519,,0.0,1.0,0.6886,0.0,0.0,0.6356,0.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.5459,False,False,False,False,无明确战法态,5.95,2.94,6.91,False,66.5,电子信息,国防军工/军工航天,32.2
002520,,0.0,0.0,0.4112,0.9929,1.0,0.4109,0.4165,0.3,1.0,0.0,0.0,1.0,0.7,0.5791,False,False,False,False,无明确战法态,7.72,9.97,6.55,True,55.4,机械行业,国防军工/军工航天/赛马概念,36.7
002521,,0.0,1.0,0.8539,0.0,0.0833,0.5477,0.4128,0.3,0.2676,0.0,0.0,0.5,0.0,0.3154,False,False,False,False,无明确战法态,7.25,-0.68,7.46,False,30.4,造纸行业,黄河三角,31.9
002522,,1.0,0.3114,0.5039,1.0,0.8959,0.4389,0.2669,0.6,0.0,0.0,0.0,0.5,0.7,0.6422,False,False,False,False,无明确战法态,5.99,-7.13,6.9,False,54.2,塑料制品,专精特新/金融改革,33.5
002523,,0.0,0.8929,0.6909,0.0,0.0,0.3687,0.2456,0.0,0.0,0.0,0.0,0.0,0.0,0.5075,False,False,False,False,无明确战法态,3.13,3.64,3.49,False,44.2,机械行业,长株潭/业绩预升/冰雪产业,36.7
002524,,0.0,1.0,0.6462,0.0,0.0,0.0702,0.079,0.3,0.1183,0.0,0.0,0.5,0.0,0.3159,False,False,False,False,无明确战法态,3.64,1.68,3.83,False,18.6,钢铁行业,,29.8
002526,,0.0,1.0,0.7475,0.0,0.0,0.3681,0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.4846,False,False,False,False,无明确战法态,2.71,2.65,3.06,False,48.0,机械行业,黄河三角/业绩预降/参股金融,36.7
002527,,0.0,0.4456,0.4207,0.2596,0.0,0.3888,0.4357,0.6,0.4119,0.0,0.0,0.0,1.0,0.4572,False,False,False,False,无明确战法态,13.95,6.33,14.02,False,73.8,仪器仪表,智能机器/空气能热泵,34.2
002528,,0.0,0.6803,0.5004,0.7087,0.0,0.5012,0.2529,0.0,0.7954,1.0,0.0,0.0,0.0,0.3663,False,False,False,False,B1候B2,4.48,4.92,4.41,True,47.1,电子信息,深圳国企改革,32.2
002529,,0.1041,0.8827,0.6486,0.3929,0.0,0.0,0.0,0.0,0.3995,0.0,0.0,0.0,0.7,0.3364,False,False,False,False,无明确战法态,7.28,3.7,7.53,False,18.9,机械行业,光伏/海峡西岸/业绩预降,36.7
002530,,0.0652,1.0,0.817,0.0,0.0,0.7078,0.3484,0.3,0.0,0.0,0.0,0.0,0.0,0.4536,False,False,False,False,无明确战法态,7.06,2.02,7.99,False,49.1,机械行业,大飞机,36.7
002531,,0.4774,0.8496,0.6667,0.0,0.0,0.5814,0.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.4974,False,False,False,False,无明确战法态,8.52,3.9,9.84,False,152.2,发电设备,风能概念,28.3
002532,,0.1148,0.8291,0.7682,0.0,0.0,0.2594,0.2631,0.3,0.0,0.0,0.0,0.0,0.0,0.4555,False,False,False,False,无明确战法态,11.37,4.03,14.14,False,467.0,机械行业,水利建设/俄乌冲突概念,36.7
002533,,0.0,0.9215,0.631,0.0,0.0,0.4549,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.4853,False,False,False,False,无明确战法态,11.03,3.47,12.15,False,70.3,发电设备,长株潭/超导概念/柔性直流输电,28.3
002534,,0.9237,0.2304,0.3994,0.6925,0.0,0.2106,0.3618,0.0,0.17,0.0,1.0,0.0,1.0,0.5487,False,False,False,False,B1候B2,17.8,7.62,19.31,False,146.9,机械行业,碳中和/核电核能/固废处理,36.7
002535,,0.0,0.9949,0.7114,0.0,0.0,0.6498,0.4115,0.3,0.0,0.0,0.0,0.0,0.0,0.5559,False,False,False,False,无明确战法态,2.38,3.03,2.79,False,17.8,机械行业,大飞机/光伏,36.7
002536,,0.0,0.0,0.3522,1.0,1.0,0.3717,0.3182,0.0,1.0,0.0,0.0,1.0,0.7,0.4181,False,False,False,False,无明确战法态,51.96,9.99,42.28,True,282.9,汽车制造,,40.0
002537,,0.0978,1.0,0.8781,0.0,0.0,0.5637,0.14,0.3,0.0,0.0,0.0,0.0,0.0,0.5472,False,False,False,False,无明确战法态,5.53,1.1,6.5,False,64.7,机械行业,黄河三角/电子支付/自贸区,36.7
002538,,0.0,1.0,0.7957,0.0,0.29,0.6135,0.2458,0.3,0.3837,0.0,0.0,1.0,0.0,0.3894,False,False,False,False,无明确战法态,6.12,-1.29,6.29,False,52.2,农药化肥,皖江区域/金属锌/农村电商,33.4
002539,,1.0,1.0,0.7286,0.0,0.0,0.3327,0.219,0.3,0.0,0.0,0.0,0.5,0.0,0.481,False,False,False,False,无明确战法态,11.06,-2.12,12.72,False,98.4,农药化肥,成渝特区/电子竞技/硅能源,33.4
002540,,0.0,1.0,0.8202,0.0,0.0,0.4505,0.2226,0.0,0.0,0.0,0.0,0.0,0.0,0.461,False,False,False,False,无明确战法态,4.91,1.87,5.56,False,42.1,有色金属,大飞机,36.0
002541,,0.0,1.0,0.7502,0.0,0.1345,0.449,0.6575,0.3,0.4772,0.0,0.0,0.5,0.0,0.346,False,False,False,False,无明确战法态,18.3,0.83,18.53,False,90.8,钢铁行业,光伏/皖江区域,29.8
002542,,0.0,0.7,0.7333,0.0,0.0,0.0,0.3086,0.3,0.0,0.0,0.0,0.0,0.0,0.4399,False,False,False,False,无明确战法态,1.31,4.8,1.74,False,23.0,建筑建材,国防军工/军工航天,28.0
002543,,0.0,1.0,0.7253,0.0,0.0,0.0,0.1917,0.0,0.0,0.0,0.0,0.0,0.0,0.3566,False,False,False,False,无明确战法态,6.46,2.38,7.32,False,42.7,家电行业,短剧游戏/空气能热泵,35.7
002544,,0.0,0.8597,0.6347,0.0,0.0,0.4234,0.1221,0.0,0.0,0.0,1.0,0.0,0.0,0.5357,False,False,False,False,无明确战法态,18.38,3.84,22.14,False,125.1,电子信息,国防军工/5G概念/军工航天,32.2
002545,,0.0,1.0,0.7111,0.0,0.0,0.0,0.1312,0.3,0.0,0.0,0.0,0.0,0.0,0.4321,False,False,False,False,无明确战法态,17.42,0.64,20.7,False,196.9,钢铁行业,黄河三角/涉矿概念/自贸区,29.8
002546,,0.3863,1.0,0.8466,0.0,0.208,0.6094,0.3307,0.3,0.1893,0.0,0.0,0.5,0.0,0.3713,False,False,False,False,无明确战法态,7.26,-1.76,7.76,False,58.2,电器行业,,33.2
002547,,0.0,1.0,0.5691,0.0,0.0,0.599,0.2108,0.0,0.0,0.0,0.0,0.0,1.0,0.5628,False,False,False,False,无明确战法态,2.63,0.0,3.15,False,29.1,电子信息,光伏/国防军工/军工航天,32.2
002548,,0.0,1.0,0.5364,0.0,0.0,0.0,0.234,0.6,0.0,0.0,0.0,0.5,0.0,0.3943,False,False,False,False,无明确战法态,4.05,-2.88,4.39,False,32.6,农林牧渔,猪肉/业绩预降/生态农业,39.0
002549,,0.0,0.0,0.3934,0.5333,1.0,0.0,0.561,0.3,0.6041,0.0,0.0,1.0,0.0,0.4635,False,False,False,False,无明确战法态,18.82,-9.87,18.68,True,130.3,环保行业,专精特新/长株潭/业绩预升,29.2
002550,,0.0,1.0,0.6925,0.0,0.9249,0.0,0.314,0.6,0.6459,0.0,0.0,1.0,0.0,0.2498,False,False,False,False,无明确战法态,6.84,1.79,6.57,True,64.4,生物制药,民营医院/仿制药一致性评价/肝炎概念,47.0
002551,,0.0,1.0,0.7628,0.0,0.0,0.3843,0.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.4468,False,False,False,False,无明确战法态,2.87,2.14,3.11,False,17.5,医疗器械,,37.8
002552,,0.2217,0.3791,0.5462,1.0,1.0,0.7695,1.0,0.0,1.0,0.0,0.0,0.5,0.7,0.2908,False,False,False,False,B1候B2,65.38,6.73,51.41,True,240.9,机械行业,黄金概念/金融改革/业绩预降,36.7
002553,,0.0,0.4488,0.3876,0.0,0.0,0.0,0.3653,0.3,0.0,0.0,0.0,0.0,0.0,0.5451,False,False,False,False,无明确战法态,17.36,6.31,19.64,False,44.5,机械行业,大飞机/专精特新,36.7
002554,,0.5549,1.0,0.7368,0.0068,0.0,0.6446,0.5056,0.0,0.0937,0.0,0.0,0.0,0.0,0.3355,False,False,False,False,无明确战法态,3.09,1.64,3.31,False,41.2,石油行业,光伏/碳交易/垃圾分类,26.5
002555,,0.0,1.0,0.8331,0.0,0.3222,0.5393,0.4626,0.0,0.3388,0.0,0.0,1.0,0.0,0.3514,False,False,False,False,无明确战法态,19.41,-0.82,19.92,False,308.1,汽车制造,皖江区域/网络游戏/业绩预降,40.0
002556,,0.0,1.0,0.8554,0.0,0.0,0.7305,0.2039,0.3,0.0,0.0,0.0,0.0,0.0,0.515,False,False,False,False,无明确战法态,4.65,0.87,5.28,False,44.0,商业百货,皖江区域/供销社/化肥,30.2
002557,,0.0,1.0,0.7478,0.0,0.0,0.6179,0.2833,0.0,0.1407,0.0,0.0,0.5,0.0,0.414,False,False,False,False,无明确战法态,19.34,-1.12,20.34,False,97.5,食品行业,皖江区域,35.0
002558,,0.0,1.0,0.6704,0.0,0.7029,0.2474,0.2094,0.3,0.0689,0.0,0.0,1.0,0.0,0.3887,False,False,False,False,无明确战法态,27.15,-2.02,28.56,False,516.0,酒店旅游,成渝特区/业绩预降/参股保险,29.9
002559,,0.0,0.2646,0.4755,0.9555,1.0,0.0,0.9759,0.6,1.0,0.0,0.0,1.0,1.0,0.2825,False,False,False,False,无明确战法态,14.24,-7.41,11.05,True,71.8,机械行业,军民融合/智能机器/工业母机,36.7
002560,,0.6521,1.0,0.7113,0.0,0.0,0.7826,0.1957,0.0,0.0,0.0,0.0,0.0,0.0,0.4341,False,False,False,False,无明确战法态,7.58,2.57,8.54,False,48.0,发电设备,大飞机/专精特新/国防军工,28.3
002561,,0.0,1.0,0.8418,0.0,0.0,0.6652,0.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.4725,False,False,False,False,无明确战法态,6.43,1.74,7.21,False,26.6,商业百货,内贸规划,30.2
002562,,0.1215,1.0,0.7603,0.0,0.0,0.3893,0.3108,0.0,0.0,0.0,0.0,0.0,0.0,0.4462,False,False,False,False,无明确战法态,4.51,1.35,5.18,False,36.7,化工行业,维生素/业绩预降/丙烯酸,39.0
002563,,0.0,0.8769,0.7383,0.3411,0.155,0.3674,0.2467,0.0,0.7923,0.0,0.0,0.5,0.0,0.4334,False,False,False,False,无明确战法态,5.55,3.74,5.37,True,122.5,服装鞋类,,47.0
002564,,0.0,0.9648,0.6942,0.0,0.0,0.3463,0.1773,0.0,0.0,0.0,0.0,0.0,0.0,0.5826,False,False,False,False,无明确战法态,4.5,3.21,5.29,False,38.6,机械行业,光伏/国防军工/军工航天,36.7
002565,,0.0,1.0,0.7101,0.0,0.0,0.7307,0.2469,0.0,0.0,0.0,0.0,0.5,0.0,0.526,False,False,False,False,无明确战法态,12.61,1.53,14.77,False,133.7,造纸行业,业绩预升/工业大麻/跨境电商,31.9
002566,,0.0,1.0,0.7574,0.0,0.0,0.4167,0.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.4861,False,False,False,False,无明确战法态,6.45,2.06,7.04,False,15.0,生物制药,朝鲜改革/毛发医疗,47.0
002567,,0.0,1.0,0.7566,0.0,0.0,0.2835,0.2892,0.3,0.1251,0.0,0.0,0.5,0.0,0.3485,False,False,False,False,无明确战法态,3.51,-1.4,3.66,False,50.3,农林牧渔,长株潭/猪肉/民营银行,39.0
002568,,0.0,1.0,0.7511,0.1161,0.0,0.7283,0.3488,0.9,0.0146,0.0,0.0,0.5,1.0,0.4174,False,False,False,False,无明确战法态,16.86,-1.63,17.79,False,128.5,食品行业,业绩预降,35.0
002569,,0.0,0.759,0.5146,0.5335,0.2344,0.1453,0.1609,0.3,1.0,0.0,0.0,0.0,0.7,0.4209,False,False,False,False,B2确认,16.21,4.45,15.18,True,22.7,服装鞋类,,47.0
002570,,0.3829,1.0,0.8845,0.0,0.0,0.8374,0.2811,0.0,0.0,0.0,0.0,0.0,0.0,0.5564,False,False,False,False,无明确战法态,4.08,0.99,4.83,False,44.1,食品行业,婴童概念/业绩预升/社保重仓,35.0
002571,,0.0,0.7137,0.6855,0.0978,0.0,0.7168,0.2433,0.6,0.0,0.0,0.0,0.0,1.0,0.4611,False,False,False,False,无明确战法态,10.3,-4.72,11.45,False,30.7,玻璃行业,光伏/皖江区域/婴童概念,52.3
002572,,0.0,1.0,0.7374,0.0,0.0,0.5252,0.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.5785,False,False,False,False,无明确战法态,7.9,0.38,9.63,False,51.5,家具行业,券商重仓,39.0
002573,,0.0,1.0,0.846,0.0,0.0,0.5109,0.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.4708,False,False,False,False,无明确战法态,3.09,1.98,3.34,False,43.7,环保行业,业绩预升/节能环保/信托重仓,29.2
002574,,0.1534,0.9431,0.7613,0.0,0.0,0.1029,0.1559,0.3,0.0,0.0,0.0,0.0,0.0,0.489,False,False,False,False,无明确战法态,4.33,3.34,4.96,False,22.9,服装鞋类,黄金概念/TOPCON电池,47.0
002575,,0.462,1.0,0.7685,0.0,0.0,0.8729,0.359,0.3,0.0,0.0,0.0,0.0,0.0,0.3689,False,False,False,False,无明确战法态,5.6,-2.78,6.3,False,32.7,,金融改革/婴童概念/区块链,
002576,,0.0,0.1555,0.351,0.0,0.0,0.1323,0.2512,0.3,0.0649,0.0,0.0,0.0,0.0,0.4536,False,False,False,False,无明确战法态,15.54,8.07,16.6,False,25.2,电器行业,专精特新/军工航天/业绩预降,33.2
002577,,0.0,1.0,0.7513,0.7404,1.0,0.3391,0.2598,0.3,1.0,0.0,0.0,1.0,0.7,0.3568,False,False,False,False,B1候B2,19.73,2.23,18.08,True,55.4,电子信息,智能机器/网络游戏/电子竞技,32.2
002578,,0.5905,1.0,0.8312,0.0,0.0,0.6352,0.2931,0.3,0.0,0.0,0.0,0.0,1.0,0.4456,False,False,False,False,无明确战法态,3.17,0.32,3.74,False,27.3,有色金属,光伏/海峡西岸,36.0
002579,,0.6314,1.0,0.5338,1.0,1.0,0.7354,0.3752,0.3,1.0,0.0,0.0,0.5,0.7,0.3226,True,False,False,False,B1候B2,19.57,-0.1,17.11,True,114.2,电子器件,无线耳机/小米概念/军民融合,73.7
002580,,0.7484,0.2601,0.5491,0.4253,0.0,0.589,0.1427,0.3,0.221,0.0,0.0,0.5,0.0,0.524,False,False,False,False,无明确战法态,20.53,-7.44,22.31,False,92.9,电器行业,光伏/钠电池/黄河三角,33.2
002581,,0.0,1.0,0.7473,0.0,0.0,0.5475,0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.6085,False,False,False,False,无明确战法态,3.45,0.58,4.72,False,13.8,化工行业,黄河三角/ST板块/生物疫苗,39.0
002582,,0.0,1.0,0.8117,0.0,0.0,0.7512,0.3338,0.0,0.0,0.0,0.0,0.0,0.0,0.4315,False,False,False,False,无明确战法态,8.97,1.36,10.19,False,30.9,食品行业,参股金融/生态农业/人造肉,35.0
002583,,0.3083,1.0,0.7977,0.0,0.0,0.7636,0.3378,0.3,0.0,0.0,0.0,0.0,0.0,0.5006,False,False,False,False,无明确战法态,8.0,1.14,9.11,False,102.6,电子信息,国防军工/军工航天/业绩预升,32.2
002584,,0.0403,0.0,0.4909,1.0,1.0,0.0,0.3665,0.3,1.0,0.0,0.0,0.5,1.0,0.4016,False,False,False,False,无明确战法态,9.95,-9.55,8.76,True,46.6,化工行业,食品安全/基因概念/重组蛋白,39.0
002585,,1.0,0.9313,0.65,1.0,1.0,0.7813,0.3727,0.6,0.8508,0.0,0.0,0.5,0.7,0.5423,False,False,False,False,无明确战法态,11.04,-3.41,11.13,False,97.9,塑料制品,光伏概念/小米概念/参股银行,33.5
002586,,0.0,1.0,0.6049,0.0,0.0,0.2713,0.2115,0.3,0.4725,0.0,0.0,0.5,0.0,0.3532,False,False,False,False,无明确战法态,4.04,-0.25,4.09,False,43.9,建筑建材,水利建设,28.0
002587,,0.553,0.5264,0.5457,0.6728,1.0,0.0,0.2217,0.3,0.398,0.0,0.0,1.0,0.7,0.4108,False,False,False,False,无明确战法态,6.77,-5.84,6.99,False,36.1,电子器件,专精特新/广东自贸区/旅游概念,73.7
002588,,0.0658,1.0,0.8382,0.0,0.0,0.6272,0.3136,0.0,0.0,0.0,0.0,0.0,0.0,0.4798,False,False,False,False,无明确战法态,8.35,1.33,9.18,False,71.7,农药化肥,黄河三角/化肥/生态农业,33.4
002589,,0.0,1.0,0.7169,0.0,0.0,0.346,0.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.4765,False,False,False,False,无明确战法态,2.64,1.93,2.86,False,36.1,商业百货,黄河三角/牙科医疗,30.2
002590,,0.0,0.8846,0.6806,0.0,0.0,0.5377,0.0824,0.0,0.0,0.0,0.0,0.0,0.0,0.5054,False,False,False,False,无明确战法态,10.39,3.69,11.59,False,51.4,汽车制造,国防军工/军工航天/两轮车,40.0
002591,,0.2272,1.0,0.7756,0.0,0.0,0.7344,0.1111,0.3,0.0,0.0,0.0,0.0,0.0,0.5005,False,False,False,False,无明确战法态,6.35,1.76,7.19,False,14.2,机械行业,节能环保,36.7
002592,,0.0,0.9342,0.7222,0.0,0.0,0.0,0.1366,0.6,0.0348,0.0,0.0,0.0,0.0,0.3886,False,False,False,False,无明确战法态,6.7,3.4,7.19,False,17.6,交通运输,专精特新,32.0
002593,,0.0,0.7181,0.6708,0.0,0.0,0.1233,0.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.5261,False,False,False,False,无明确战法态,4.24,4.69,4.69,False,23.8,汽车制造,海峡西岸,40.0
002594,,0.0,0.5228,0.5788,0.0,0.0,0.0,0.2847,0.0,0.2828,0.0,0.0,0.0,0.0,0.4866,False,False,False,False,无明确战法态,88.47,5.86,90.99,False,3084.6,汽车制造,光伏/盐湖提锂/含H股,40.0
002595,,0.0,0.4183,0.5415,0.0,0.0,0.1923,0.1486,0.0,0.2156,0.0,0.0,0.0,0.0,0.4721,False,False,False,False,无明确战法态,49.55,6.49,52.36,False,570.8,机械行业,黄河三角/海工装备/业绩预升,36.7
002596,,0.0,0.6744,0.4427,0.0,0.0,0.0,0.1264,0.0,0.0,0.0,0.0,0.0,1.0,0.4366,False,False,False,False,无明确战法态,3.07,-4.95,3.52,False,35.2,建筑建材,海南自贸/海南自贸区/水泥概念,28.0
002597,,0.2548,1.0,0.7141,0.1677,0.1706,0.409,0.2523,0.6,0.2313,0.0,0.0,0.5,0.0,0.4231,False,False,False,False,无明确战法态,20.6,-0.72,21.62,False,116.9,化工行业,皖江区域/代糖概念/合成生物,39.0
002598,,0.0,0.6742,0.6697,0.0,0.0,0.6083,0.2369,0.3,0.0,0.0,0.0,0.0,0.0,0.5535,False,False,False,False,无明确战法态,6.99,4.95,7.5,False,20.0,机械行业,钠电池/固态电池/黄河三角,36.7
002599,,0.0,0.4524,0.5429,0.0,0.0,0.0091,0.2005,0.3,0.0,0.0,0.0,0.0,0.0,0.5462,False,False,False,False,无明确战法态,5.58,6.29,6.19,False,22.2,印刷包装,手机游戏,27.7
002600,,0.0,0.6851,0.48,0.9064,1.0,0.1124,0.4263,0.0,1.0,0.0,0.0,1.0,0.7,0.3407,False,False,False,False,无明确战法态,18.02,4.89,15.7,True,1297.4,电子器件,无线耳机/金融改革/业绩预降,73.7
002601,,0.1796,1.0,0.7939,0.2534,1.0,0.5808,0.3803,0.6,0.5323,0.0,0.0,0.5,0.0,0.4256,False,False,False,False,无明确战法态,16.71,-0.65,16.67,True,332.1,化工行业,业绩预降/钒电池/石墨电极,39.0
002602,,0.0,1.0,0.7656,0.0,0.0,0.7801,0.1959,0.3,0.0,0.0,0.0,0.5,0.0,0.3862,False,False,False,False,无明确战法态,13.46,-1.39,14.83,False,914.8,汽车制造,网络游戏/电子竞技/NFT概念,40.0
002603,,0.0,1.0,0.8317,0.1447,0.1785,0.5396,0.5239,0.3,0.4102,0.0,0.0,0.5,0.0,0.3477,False,False,False,False,无明确战法态,15.62,1.1,15.89,False,215.0,生物制药,基因概念/阿尔茨海默概念/禽流感,47.0
002605,,0.0,1.0,0.8398,0.0,0.2025,0.2455,0.5055,0.3,0.153,0.0,0.0,0.5,0.0,0.332,False,False,False,False,无明确战法态,18.95,1.17,19.67,False,64.0,,免疫治疗/网络游戏/短剧游戏,
002606,,0.2462,1.0,0.7824,0.4911,0.0,0.833,0.274,0.0,0.5985,0.0,0.0,0.5,0.7,0.3866,False,False,False,False,无明确战法态,13.48,0.0,13.92,False,56.8,电器行业,,33.2
002607,,0.0,1.0,0.5139,0.0,0.0,0.1838,0.057,0.3,0.0,0.0,0.0,0.5,0.0,0.409,False,False,False,False,无明确战法态,1.9,-1.04,2.23,False,105.3,汽车制造,皖江区域/参股金融,40.0
